Scene,Figure,Ground,ground_lightsource,ground_container,support,ground_verticality,size_ratio,shortest_distance,contact_proportion,above_proportion,below_proportion,bbox_overlap_proportion,horizontal_distance,f_covers_g,g_covers_f,figure_lightsource,figure_container,location_control
compsvo69a,table,balloon,0,0,0.0,1,8.441255,0.05708748,0.0,0.0,0.2295597000000001,0.004206758,1.021547,0.4871246,0.04707544,0,0,6.586413250000001e-06
compsvo69a,table,box,0,1,0.0,0,28.68058,0.2579477000000001,0.0,0.7704403000000001,0.0,0.0,1.417481,0.0,0.0,0,0,0.000677710875
compsvo78,box,box (1),0,1,0.00851715,0,0.5279118,0.6601529,0.0,0.0,0.02586207,0.0,1.477835,0.0,0.0,0,1,0.20154296500000002
compsvo78,box,table,0,0,0.0,0,0.03485375,0.02404141,0.0,0.0,0.06034483,0.01173303,1.188391,0.0007487002,0.01175658,0,1,0.6274129025
compsvo78,box (1),box,0,1,0.0,0,1.8942560000000002,0.6444939000000001,0.0,0.02586207,0.0,0.0,1.477835,0.0,0.0,0,1,0.8476098750000001
compsvo78,box (1),table,0,0,0.0,0,0.0660219,0.1090865,0.0,0.0,0.06034483,0.6267384,0.5927906,0.07575614,0.6279918000000001,0,1,0.61575875
compsvo78,table,box,0,1,9.842188e-07,0,28.69132,0.008293347,0.009433961999999999,0.7704403000000001,0.0,0.00040893989999999996,1.188391,0.01175658,0.0007487002,0,0,0.0023945645000000002
compsvo78,table,box (1),0,1,0.0,0,15.14649,0.18631989999999998,0.0,0.7704403000000001,0.0,0.04137846,0.5927906,0.6279918000000001,0.07575614,0,0,0.0018973565
compsvo79,box,box (1),0,1,0.0,0,0.5279118,0.9264261,0.0,0.0,0.02586207,0.0,1.72921,0.0,0.0,0,1,0.553313
compsvo79,box,table,0,0,0.0,0,0.03485375,0.27111929999999995,0.0,0.0,0.06034483,0.0,1.458932,0.0,0.0,0,1,0.66375225
compsvo79,box (1),box,0,1,0.0,0,1.8942560000000002,0.9150484,0.0,0.02586207,0.0,0.0,1.72921,0.0,0.0,0,1,0.7734015249999999
compsvo79,box (1),table,0,0,0.0,0,0.0660219,0.1090865,0.0,0.0,0.06034483,0.6267384,0.5927906,0.07575614,0.6279918000000001,0,1,0.6147520750000001
compsvo79,table,box,0,1,9.842188e-07,0,28.69132,0.2672224,0.0,0.7704403000000001,0.0,0.0,1.458932,0.0,0.0,0,0,0.0025847417500000002
compsvo79,table,box (1),0,1,9.84224e-07,0,15.14649,0.18631989999999998,0.0,0.7704403000000001,0.0,0.04137846,0.5927906,0.6279918000000001,0.07575614,0,0,0.00263409635
compsvo89,box,box (1),0,1,0.00851715,0,0.5279118,2.314766,0.0,0.0,0.02586207,0.0,3.077739,0.0,0.0,0,1,0.20155318749999998
compsvo89,box,table,0,0,0.0,0,0.03485375,0.02404141,0.0,0.0,0.06034483,0.01173303,1.188391,0.0007487002,0.01175658,0,1,0.6274129025
compsvo89,box (1),box,0,1,0.0,0,1.8942560000000002,2.310402,0.0,0.02586207,0.0,0.0,3.077739,0.0,0.0,0,1,0.84755395
compsvo89,box (1),table,0,0,0.0,0,0.0660219,0.2890264,0.0,0.0,0.06034483,0.0,1.9185560000000002,0.0,0.0,0,1,0.615744025
compsvo89,table,box,0,1,9.842188e-07,0,28.69132,0.008293347,0.009433961999999999,0.7704403000000001,0.0,0.00040893989999999996,1.188391,0.01175658,0.0007487002,0,0,0.0023945645000000002
compsvo89,table,box (1),0,1,0.0,0,15.14649,0.29451279999999996,0.0,0.7704403000000001,0.0,0.0,1.9185560000000002,0.0,0.0,0,0,0.001897618825
compsvu15,balloon,book,0,0,0.0,0,29.64925,0.426414,0.0,1.0,0.0,0.0,0.02623687,0.8962374,0.6447563000000001,0,0,0.0
compsvu15,balloon,table,0,0,0.0,0,0.1184729,0.4768060000000001,0.0,1.0,0.0,0.0,0.6887228,0.08492156,1.0,0,0,0.0
compsvu15,book,balloon,0,0,0.00035250120000000003,1,0.03372766,0.4263582,0.0,0.0,1.0,0.0,0.02623687,0.46773590000000004,1.0,0,0,1.7873815e-05
compsvu15,book,table,0,0,1.0,0,0.003995813,0.0,0.4057869,0.9823571,0.0,0.01120967,0.7066568,0.06269941,1.0,0,0,0.76557
compsvu15,table,balloon,0,0,0.0,1,8.440750999999999,0.5647101,0.0,0.0,1.0,0.0,0.6887228,1.0,0.09642079,0,0,4.93151725e-06
compsvu15,table,book,0,0,0.0,0,250.2619,0.11101230000000001,0.0,0.0,0.8066038000000001,4.4791729999999995e-05,0.7066568,1.0,0.06269941,0,0,0.000165009875
compsvu16,balloon,book,0,0,0.0,0,29.64925,0.6709425,0.0,1.0,0.0,0.0,0.7039848000000001,0.0,0.0,0,0,0.0
compsvu16,balloon,table,0,0,0.0,0,0.1184729,0.4768060000000001,0.0,1.0,0.0,0.0,0.6887228,0.08492156,1.0,0,0,0.0
compsvu16,book,balloon,0,0,0.001003067,1,0.03372766,0.6564585000000001,0.0,0.0,1.0,0.0,0.7039848000000001,0.0,0.0,0,0,0.00018200892499999999
compsvu16,book,table,0,0,1.0,0,0.003995813,0.0,0.4057869,0.9823571,0.0,0.01120967,0.13361579999999998,0.06269941,1.0,0,0,0.8029033
compsvu16,table,balloon,0,0,0.0,1,8.440750999999999,0.5647101,0.0,0.0,1.0,0.0,0.6887228,1.0,0.09642079,0,0,5.339312500000001e-06
compsvu16,table,book,0,0,0.0,0,250.2619,0.01828278,0.0,0.0,0.8066038000000001,4.4791729999999995e-05,0.13361579999999998,1.0,0.06269941,0,0,0.000154112075
compsvu17,box,box (1),0,1,0.0,0,1.001341,0.6828935,0.0,0.0,0.10344829999999999,0.0,1.030384,0.0,0.0,0,1,3.841972e-06
compsvu17,box,table,0,0,0.0,0,0.03240417,0.05033702,0.0,0.0,0.05172414,1.0,0.7304838,0.08026394,1.0,0,1,2.281953e-06
compsvu17,box (1),box,0,1,3.6050400000000004e-07,0,0.998661,0.6828569999999999,0.0,0.0,0.05172414,0.0,1.030384,0.0,0.0,0,1,7.668870000000001e-07
compsvu17,box (1),table,0,0,1.4554279999999998e-07,0,0.03236078,0.05013144,0.0,0.0,0.05172414,0.1789493,1.592067,0.01434395,0.1789493,0,1,6.4432315e-06
compsvu17,table,box,0,1,0.0,0,30.86022,0.2078524,0.0,0.7704403000000001,0.0408805,0.03240417,0.7304838,1.0,0.08026394,0,0,0.000296577575
compsvu17,table,box (1),0,1,0.0,0,30.9016,0.06135201,0.0,0.7704403000000001,0.0408805,0.00579094,1.592067,0.1789493,0.01434395,0,0,0.00029804985
compsvu23,box,pear,0,0,0.004245255,0,46.27989,0.1919455,0.0,0.8017241,0.0,0.0,0.7345023,0.0,0.0,0,1,0.01683461825
compsvu23,box,table,0,0,1.0,0,0.03242083,0.0,0.10344829999999999,0.9224138000000001,0.0,0.00029694490000000003,0.7302868,0.08027569,1.0,0,1,0.907515875
compsvu23,box,book,0,0,0.0,0,7.71505,0.0,0.01724138,0.0,0.8275861999999999,0.006717023000000001,1.0986049999999998,0.8731933000000001,0.6849892,0,1,0.09839107750000001
compsvu23,pear,box,0,1,0.0008026121000000001,0,0.02160766,0.1747481,0.0,0.0,0.0,0.0,0.7345023,0.0,0.0,0,0,0.07148426
compsvu23,pear,table,0,0,1.0,0,0.0007005382000000001,0.0,0.06451613,0.9928315000000001,0.0,0.0008891158000000002,0.2193388,0.004333755,1.0,0,0,1.0
compsvu23,pear,book,0,0,0.007051249,0,0.16670410000000002,0.2692295,0.0,0.0,1.0,0.0,0.3711399,0.0,0.0,0,0,0.012634754000000002
compsvu23,table,box,0,1,0.0,0,30.84437,0.07101074,0.0,0.0,0.8066038000000001,9.627199e-06,0.7302868,1.0,0.08027569,0,0,0.001407494675
compsvu23,table,pear,0,0,0.0,0,1427.474,0.04335124,0.0,0.0,0.8066038000000001,6.228595e-07,0.2193388,1.0,0.004333755,0,0,0.0003678416175
compsvu23,table,book,0,0,0.0,0,237.9658,0.3709534,0.0,0.0,1.0,0.0,0.4177255,0.9719677,0.06287251,0,0,0.000445680075
compsvu23,book,box,0,1,1.0,0,0.1296168,0.0,0.2940485,0.9298989,0.0,0.05182217,1.0986049999999998,0.6849892,0.8731933000000001,0,0,0.5300092399999999
compsvu23,book,pear,0,0,0.0,0,5.998652,0.2413833,0.0,1.0,0.0,0.0,0.3711399,0.0,0.0,0,0,0.01734499425
compsvu23,book,table,0,0,0.9998268,0,0.004202284000000001,0.3275903,0.0,1.0,0.0,0.0,0.4177255,0.05756359,1.0,0,0,0.9033590499999999
compsvu25,book (1),cube,0,0,0.14007270000000002,0,3.051979,0.07160442,0.0,0.0,0.0,0.09933661,0.23691579999999998,0.339762,0.09933661,0,0,0.32773388999999997
compsvu25,book (1),book,0,0,0.6742020000000001,0,0.7283178000000001,0.0,0.02916961,0.0,0.0,0.4499223,0.1493763,0.5523631999999999,0.4499223,0,0,0.40635302500000003
compsvu25,book (1),table,0,0,1.0,0,0.01516293,1.4960770000000006e-05,0.09009645,1.0,0.0,0.0036413979999999997,0.6526861999999999,0.07699222,1.0,0,0,0.736588075
compsvu25,cube,book (1),0,0,0.0,0,0.3276563,0.06631454,0.0,0.25,0.25,0.3031732,0.23691579999999998,0.09933661,0.339762,0,0,0.27666755
compsvu25,cube,book,0,0,0.02064156,0,0.2386379,0.0,0.25,0.0,0.125,0.9668709999999999,0.08764784,0.3570684,0.9947860000000001,0,0,0.757327
compsvu25,cube,table,0,0,1.0,0,0.00496823,0.0,0.25,0.75,0.0,0.03699373,0.5156629,0.02251031,1.0,0,0,0.7856876500000001
compsvu25,book,book (1),0,0,0.0,0,1.373027,0.0,0.0334039,0.4801223,0.0,0.3276865,0.1493763,0.4499223,0.5523631999999999,0,0,0.2958584825
compsvu25,book,cube,0,0,0.7797066999999999,0,4.190449,0.0009920889,0.002822865,0.462009,0.0,0.2307321,0.08764784,0.9947860000000001,0.3570684,0,0,0.36345858000000003
compsvu25,book,table,0,0,1.0,0,0.02081911,0.0,0.1552576,0.9943542,0.0,0.005938631,0.5614725,0.0627133,1.0,0,0,0.7977521249999999
compsvu25,table,book (1),0,0,0.0,0,65.9503,0.1451064,0.0,0.0,0.8066038000000001,5.5214269999999995e-05,0.6526861999999999,1.0,0.07699222,0,0,0.0001430030725
compsvu25,table,cube,0,0,0.0,0,201.2789,0.203208,0.0,0.0,0.5613208000000001,0.0001837934,0.5156629,1.0,0.02251031,0,0,0.0007421192225
compsvu25,table,book,0,0,0.0,0,48.032779999999995,0.1618786,0.0,0.0,0.8066038000000001,0.000123637,0.5614725,1.0,0.0627133,0,0,0.00078991825
compsvu25a,box,balloon,0,0,0.0,1,0.2736268,1.351183,0.0,0.0,1.0,0.0,2.2903729999999998,0.0,0.0,0,1,3.996714e-05
compsvu25a,box,table,0,0,0.0,0,0.03241735,0.201505,0.0,0.0,0.10344829999999999,0.0,2.5329759999999997,0.0,0.0,0,1,0.0305802975
compsvu25a,balloon,box,0,1,0.0,0,3.654613,1.3647479999999999,0.0,1.0,0.0,0.0,2.2903729999999998,0.0,0.0,0,0,0.0
compsvu25a,balloon,table,0,0,0.0,0,0.1184729,0.4768075,0.0,1.0,0.0,0.0,0.27657309999999996,0.08492157,1.0,0,0,0.0
compsvu25a,table,box,0,1,0.0,0,30.84768,0.201509,0.0,0.7704403000000001,0.0,0.0,2.5329759999999997,0.0,0.0,0,0,0.000604684825
compsvu25a,table,balloon,0,0,0.0,1,8.440750999999999,0.5045228,0.0,0.0,1.0,0.0,0.27657309999999996,1.0,0.09642080000000001,0,0,5.175366250000001e-06
compsvu34,book (1),picture,0,0,1.0,0,0.6246795,0.0,0.3799106,0.9211950000000001,0.0,0.020277700000000003,0.05349042,0.44650329999999994,1.0,0,0,0.69941845
compsvu34,book (1),table,0,0,0.9997225000000001,0,0.004781798,0.03504747,0.0,1.0,0.0,0.0,0.5368814000000001,0.07691956,1.0,0,0,0.9021396500000001
compsvu34,picture,book (1),0,0,0.0,0,1.6008209999999998,0.1515256,0.0,0.0,0.4,0.01266706,0.05349042,1.0,0.44650329999999994,0,0,0.000179401325
compsvu34,picture,table,0,0,1.0,0,0.007654802,0.0,0.4,0.7,0.0,0.0046339779999999995,0.5897728,0.17396470000000006,1.0,0,0,0.8586068250000001
compsvu34,table,book (1),0,0,0.0,0,209.1263,0.05635468,0.0,0.0,1.0,0.0,0.5368814000000001,1.0,0.07766255,0,0,0.00010285087499999999
compsvu34,table,picture,0,0,0.0,0,130.6369,0.0208503,0.0,0.0,0.8066038000000001,3.547219e-05,0.5897728,1.0,0.17396470000000006,0,0,0.00017477950000000002
compsvu53,box,book,0,0,0.0,0,6.882051,0.48823140000000004,0.0,0.0,1.0,0.0,1.101424,0.5784314,0.6112807,0,1,2.25969225e-06
compsvu53,box,table,0,0,0.0001436507,0,0.03240417,0.05033702,0.0,0.0,0.05172414,1.0,0.7304838,0.08026394,1.0,0,1,2.3389410000000002e-06
compsvu53,book,box,0,1,3.60504e-06,0,0.1453055,0.4882817,0.0,1.0,0.0,0.0,1.101424,0.47686579999999995,0.6335559000000001,0,0,0.0001785079125
compsvu53,book,table,0,0,0.5968208,0,0.0047085059999999995,0.0,0.4024935,0.9698895000000001,0.0,0.003933885,0.3794513,0.07776746,1.0,0,0,0.6777597500000001
compsvu53,table,box,0,1,0.0,0,30.86022,0.2078524,0.0,0.7704403000000001,0.0408805,0.03240417,0.7304838,1.0,0.08026394,0,0,0.000299246375
compsvu53,table,book,0,0,0.0,0,212.3816,0.04367819,0.0,0.0,0.8066038000000001,1.8522720000000006e-05,0.3794513,1.0,0.07776746,0,0,0.00021555985
compsvu56,box,balloon,0,0,0.0,1,0.2736268,0.9747802999999999,0.0,0.0,1.0,0.0,1.16418,0.419414,0.7647271,0,1,3.747775e-05
compsvu56,box,table,0,0,0.0,0,0.03241735,0.201505,0.0,0.0,0.10344829999999999,0.0,2.5329759999999997,0.0,0.0,0,1,0.0305802975
compsvu56,balloon,box,0,1,0.0,0,3.654613,0.9746906999999999,0.0,1.0,0.0,0.0,1.16418,0.5033807,0.6362432,0,0,0.0
compsvu56,balloon,table,0,0,0.0,0,0.1184729,0.6152032,0.0,1.0,0.0,0.0,1.4012440000000002,0.0,0.0,0,0,0.0
compsvu56,table,box,0,1,0.0,0,30.84768,0.201509,0.0,0.7704403000000001,0.0,0.0,2.5329759999999997,0.0,0.0,0,0,0.000604684825
compsvu56,table,balloon,0,0,0.0,1,8.44075,0.6054379,0.0,0.0,1.0,0.0,1.4012440000000002,0.0,0.0,0,0,4.709322000000001e-06
compsvu63,box,book,0,0,0.0,0,6.882051,0.5828748,0.0,0.0,1.0,0.0,0.4674911,0.0,0.0,0,1,2.260288e-06
compsvu63,box,table,0,0,0.0,0,0.03240417,0.05033702,0.0,0.0,0.05172414,1.0,0.7304838,0.08026394,1.0,0,1,2.3400395e-06
compsvu63,book,box,0,1,0.0,0,0.1453055,0.5895819999999999,0.0,1.0,0.0,0.0,0.4674911,0.0,0.0,0,0,0.0005753673
compsvu63,book,table,0,0,0.9989556,0,0.004708505,0.0,0.4024935,0.9698895000000001,0.0,0.003933885,0.3670731,0.07776745,1.0,0,0,0.8256662
compsvu63,table,box,0,1,0.0,0,30.86022,0.2078524,0.0,0.7704403000000001,0.0408805,0.03240417,0.7304838,1.0,0.08026394,0,0,0.000299671325
compsvu63,table,book,0,0,0.0,0,212.3816,0.02085883,0.0,0.0,0.8066038000000001,1.8522720000000006e-05,0.3670731,1.0,0.07776745,0,0,0.00021848754999999998
compsvu67,box,balloon,0,0,0.0,1,0.2736268,0.9979751,0.0,0.0,1.0,0.0,0.702903,0.058844500000000015,0.0,0,1,3.65575375e-05
compsvu67,box,table,0,0,0.0,0,0.03241735,0.201505,0.0,0.0,0.10344829999999999,0.0,2.5329759999999997,0.0,0.0,0,1,0.0305802975
compsvu67,balloon,box,0,1,0.0,0,3.654613,1.002363,0.0,1.0,0.0,0.0,0.702903,0.07406431,0.0,0,0,0.0
compsvu67,balloon,table,0,0,0.0,0,0.1184729,0.9940494000000001,0.0,1.0,0.0,0.0,1.885141,0.0,0.0,0,0,0.0
compsvu67,table,box,0,1,0.0,0,30.84768,0.201509,0.0,0.7704403000000001,0.0,0.0,2.5329759999999997,0.0,0.0,0,0,0.000604684825
compsvu67,table,balloon,0,0,0.0,1,8.44075,0.9789339,0.0,0.0,1.0,0.0,1.885141,0.0,0.0,0,0,4.64583125e-06
compsvu67a,box,balloon,0,0,0.0,1,0.2736268,2.6204669999999997,0.0,0.0,1.0,0.0,3.78065,0.0,0.0,0,1,4.074335e-05
compsvu67a,box,table,0,0,0.0,0,0.03241735,0.201505,0.0,0.0,0.10344829999999999,0.0,2.5329759999999997,0.0,0.0,0,1,0.0305802975
compsvu67a,balloon,box,0,1,0.0,0,3.654613,2.6388599999999998,0.0,1.0,0.0,0.0,3.78065,0.0,0.0,0,0,0.0
compsvu67a,balloon,table,0,0,0.0,0,0.1184729,0.5298196999999999,0.0,1.0,0.0,0.0,1.247861,0.003895209,0.0,0,0,0.0
compsvu67a,table,box,0,1,0.0,0,30.84768,0.201509,0.0,0.7704403000000001,0.0,0.0,2.5329759999999997,0.0,0.0,0,0,0.000604684825
compsvu67a,table,balloon,0,0,0.0,1,8.44075,0.5253583000000001,0.0,0.0,1.0,0.0,1.247861,0.0382464,0.0,0,0,5.10649225e-06
compsvul,lamp,pencil,0,0,0.0,0,65.93924,0.0004979281,0.0007164607000000001,0.7770911,0.009045316,0.01092422,0.1251641,0.7203345,0.2098908,1,0,0.5908337725
compsvul,lamp,bowl,0,1,0.0,0,21.89419,0.07047099,0.0,0.6816228,0.0,0.02941687,0.43254220000000004,0.6440585,0.2112388,1,0,0.51410325
compsvul,lamp,table,0,0,1.0,0,0.05423539,0.0006378293,0.009045316,1.0,0.0,0.09127422,0.7946302,0.06728075,1.0,1,0,0.8592584
compsvul,pencil,lamp,1,0,0.3911495,1,0.01516548,0.0,0.4545455,0.0,0.0,0.7203345,0.1251641,0.2098908,0.7203345,0,0,0.536998675
compsvul,pencil,bowl,0,1,0.0,0,0.3320358,0.153265,0.0,0.0,0.0,0.0,0.3122178,0.0,0.0,0,0,0.1939148825
compsvul,pencil,table,0,0,0.9280921999999998,0,0.0008225055,0.02750009,0.0,1.0,0.0,0.0,0.6843969,0.01947369,1.0,0,0,0.965013125
compsvul,bowl,lamp,1,0,0.0,1,0.04567422,0.06741013,0.0,0.0,0.0,0.6440585,0.43254220000000004,0.2112388,0.6440585,0,1,0.0007396556675
compsvul,bowl,pencil,0,0,0.0,0,3.011723,0.1648595,0.0,0.31645409999999996,0.31795450000000003,0.0,0.3122178,0.0,0.0,0,1,0.021459179000000002
compsvul,bowl,table,0,0,0.9979380999999999,0,0.002477159,5.3051480000000016e-06,0.09164792,1.0,0.0,0.00035394379999999996,0.3840605,0.02206679,1.0,0,1,0.9461864
compsvul,table,lamp,1,0,0.0,1,18.43815,0.214878,0.0,0.0,0.2295597000000001,0.004950293,0.7946302,1.0,0.06728075,0,0,5.7784594999999995e-05
compsvul,table,pencil,0,0,0.0,0,1215.797,0.2389525,0.0,0.0,1.0,0.0,0.6843969,1.0,0.01960196,0,0,0.005779652025
compsvul,table,bowl,0,1,0.0,0,403.6883,0.109651,0.0,0.0,0.8066038000000001,8.767749e-07,0.3840605,1.0,0.02206679,0,0,0.000530510375
compsvula,lamp,pencil,0,0,0.0,0,65.93924,0.0004979281,0.0007164607000000001,0.7770911,0.009045316,0.01092422,0.1251641,0.7203345,0.2098908,1,0,0.53630449
compsvula,lamp,bowl,0,1,0.0,0,21.8942,0.7335795999999999,0.0,0.6816228,0.0,0.0,1.140204,0.0,0.0,1,0,0.5154032924999999
compsvula,lamp,table,0,0,1.0,0,0.05423539,0.0006378293,0.009045316,1.0,0.0,0.09127422,0.7946302,0.06728075,1.0,1,0,0.8540989999999999
compsvula,pencil,lamp,1,0,0.3911587,1,0.01516548,0.0,0.4545455,0.0,0.0,0.7203345,0.1251641,0.2098908,0.7203345,0,0,0.555612775
compsvula,pencil,bowl,0,1,0.0,0,0.332036,0.8211700999999999,0.0,0.0,0.0,0.0,1.037061,0.0,0.0,0,0,0.20807323175000006
compsvula,pencil,table,0,0,1.0,0,0.0008225055,0.02750009,0.0,1.0,0.0,0.0,0.6843969,0.01947369,1.0,0,0,0.9430461
compsvula,bowl,lamp,1,0,0.0,1,0.0456742,0.7201151,0.0,0.0,0.0,0.0,1.140204,0.0,0.0,0,1,0.0005877905275
compsvula,bowl,pencil,0,0,0.0,0,3.0117220000000002,0.8326201999999999,0.0,0.31645409999999996,0.31795450000000003,0.0,1.037061,0.0,0.0,0,1,0.0202098345
compsvula,bowl,table,0,0,0.998134,0,0.0024771579999999997,6.735672e-06,0.09164792,1.0,0.0,0.00035394370000000003,0.36267340000000003,0.02206678,1.0,0,1,0.931408775
compsvula,table,lamp,1,0,0.0,1,18.43815,0.214878,0.0,0.0,0.2295597000000001,0.004950293,0.7946302,1.0,0.06728075,0,0,7.369695750000002e-05
compsvula,table,pencil,0,0,0.0,0,1215.797,0.2389525,0.0,0.0,1.0,0.0,0.6843969,1.0,0.01960196,0,0,0.0036951056749999996
compsvula,table,bowl,0,1,0.0,0,403.6884,0.1154992,0.0,0.0,0.8066038000000001,8.767746e-07,0.36267340000000003,1.0,0.02206678,0,0,0.0004781135
compsvinew2,shelf,mug,0,1,0.0014072929999999998,0,37.16681,0.0516405,0.0,0.46011,0.4264099,0.02360742,0.3024436,0.8774124,0.13841810000000002,0,0,0.7599580075
compsvinew2,shelf,table,0,0,1.0,0,0.13273829999999998,0.0001099706,0.06946355,1.0,0.0,0.0,0.3669364,0.13388060000000002,1.0,0,0,0.999231625
compsvinew2,shelf,box,0,1,0.0029944459999999996,0,65.2402,0.14173970000000002,0.0,0.9305363999999999,0.0,0.01506936,0.2228962,1.0,0.08337706,0,0,0.03897703925
compsvinew2,mug,shelf,0,0,1.0,0,0.02690573,0.0,0.3632571,0.0,0.0,0.8774124,0.3024436,0.13841810000000002,0.8774124,0,1,0.7259345500000001
compsvinew2,table,shelf,0,0,0.0,0,7.53362,0.12137239999999999,0.0,0.0,1.0,0.0,0.3669364,1.0,0.1338845,0,0,0.00875911525
compsvinew2,box,shelf,0,0,0.03360431,0,0.01532797,0.0,0.05479452,0.0,0.01506849,0.9831281,0.2228962,0.08337706,1.0,0,1,0.331028745
