Scene,Figure,Ground,horizontal_distance_normalized,ground_lightsource,ground_container,support,location_control_x,location_control_z,ground_verticality,figure_volume,ground_volume,size_ratio,shortest_distance,shortest_distance_normalized,contact_proportion,above_proportion,below_proportion,bbox_overlap_proportion,horizontal_projection_overlap_proportion,location_control_-x,location_control_-z,horizontal_distance,f_covers_g,g_covers_f
compsvo24v,jar,jar,0,0,1,0,1,1,0,0.005047547,0.005047547,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvo24v,jar,board,0.0351629,0,0,8.01999E-05,3.490381E-06,0.002889243,1,0.005047547,0.1722174,0.02930916,0.1966473,0.01404623,0,0,0.1903409,0,0,0.007117877,0.00113714,0.4922807,0,0
compsvo24v,jar,table,0.007541325,0,0,0.9999993,1,1,0,0.005047547,1.485319,0.003398291,2.384186E-07,0,0.3778409,0.7485796,0,6.369673E-05,0.01183619,1,1,0.1055786,0.01327943,1
compsvo24v,jar,clock,0.04143752,0,0,0,2.352332E-05,0.01520746,1,0.005047547,0.0005863847,8.607909,0.8221982,0.05755895,0,0,1,0,0,0.006712742,0.006436284,0.5801253,0,0
compsvo24v,board,jar,0.0351629,0,1,6.645259E-06,0.02541618,0.05444399,0,0.1722174,0.005047547,34.11903,0.2098095,0.01498639,0,0.8923513,0,0,0,0.01105975,0.0002973419,0.4922807,0,0
compsvo24v,board,board,0,0,0,0,1,1,1,0.1722174,0.1722174,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvo24v,board,table,0.03721619,0,0,1,1,0.1408494,0,0.1722174,1.485319,0.1159464,1.144471E-05,7.920734E-07,0.07365439,0.9830028,0,5.144029E-06,0.0583437,1,1,0.5210266,0.09530415,1
compsvo24v,board,clock,0.007818386,0,0,0,0.06140764,0.08747398,1,0.1722174,0.0005863847,293.6935,0,0,0.3399433,0.09348442,0.1416431,0.002839282,0.5275663,0.05971957,0.02819092,0.1094574,0.8338785,0.01767303
compsvo24v,table,jar,0.007541325,0,1,0,0.001626547,0.01606098,0,1.485319,0.005047547,294.2656,0.0259924,0.0018566,0,0,0.8584906,2.1646E-07,1,0.0002309135,3.474558E-05,0.1055786,1,0.01327943
compsvo24v,table,board,0.03721619,0,0,0,5.912585E-06,0.001408467,1,1.485319,0.1722174,8.624677,0.0780695,0.005276418,0,0,0.9559748,5.964316E-07,0.9476266,3.40477E-05,0.000128917,0.5210266,1,0.09530415
compsvo24v,table,table,0,0,0,0,1,1,0,1.485319,1.485319,1,0,0,1,0,0.004716981,1,1,1,1,0,1,1
compsvo24v,table,clock,0.04423037,0,0,0,0.00084978,0.009649502,1,1.485319,0.0005863847,2533.011,0.8835672,0.06256173,0,0,1,0,1,0.0002929377,0.002488696,0.6192251,1,0.002011635
compsvo24v,clock,jar,0.04143752,0,1,0,0.2051662,1,0,0.0005863847,0.005047547,0.1161722,0.8170535,0.05836096,0,1,0,0,0,0.07488023,0.1317619,0.5801253,0,0
compsvo24v,clock,board,0.007818386,0,0,0.9759377,0.8479785,0.9763038,1,0.0005863847,0.1722174,0.00340491,0,0,0.9744816,0,0,0.8338785,0.01767303,1,1,0.1094574,0.01767303,0.8338785
compsvo24v,clock,table,0.04423037,0,0,1,0.9732332,1,0,0.0005863847,1.485319,0.000394787,0.8332022,0.05951441,0,1,0,0,0.001328669,0.9008146,1,0.6192251,0.001620788,1
compsvo24v,clock,clock,0,0,0,0,1,1,1,0.0005863847,0.0005863847,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvo26,balloon,balloon,0,0,0,0,1,1,1,0.1759759,0.1759759,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvo26,balloon,book,0.1030641,0,0,0,0,0,0,0.1759759,0.007053204,24.94978,1.310648,0.09361774,0,1,0,0,0,0,0,1.442898,0,0
compsvo26,balloon,table,0.03465583,0,0,0,0,0,0,0.1759759,1.485457,0.1184658,0.3518076,0.02512908,0,1,0,0,0.07999405,0,0,0.4851816,0.0877644,1
compsvo26,book,balloon,0.1030641,0,0,7.806317E-05,2.872944E-05,2.2131E-05,1,0.007053204,0.1759759,0.04008052,1.291162,0.07888608,0,0,1,0,0,2.816613E-05,2.343281E-05,1.442898,0,0
compsvo26,book,book,0,0,0,0,1,1,0,0.007053204,0.007053204,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvo26,book,table,0.07038984,0,0,1,0.7134141,0.586691,0,0.007053204,1.485457,0.004748172,0,0,0.2540579,0.9868267,0,0.003695606,0.04744359,0.7051378,1,0.9854578,0.04683049,0.6019524
compsvo26,table,balloon,0.03465583,0,0,0,6.3926E-06,4.415162E-06,1,1.485457,0.1759759,8.441252,0.3805846,0.02662827,0,0,1,0,1,6.267257E-06,4.674875E-06,0.4851816,1,0.09647302
compsvo26,table,book,0.07038984,0,0,0,5.20303E-05,0.0001789778,0,1.485457,0.007053204,210.6074,0,0,0.03616352,0,0.8066038,1.754737E-05,0.5177839,0.0002286063,0.0002307987,0.9854578,0.6019524,0.04683049
compsvo26,table,table,0,0,0,0,1,1,0,1.485457,1.485457,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvo27,box,box,0,0,1,0,1,1,0,0.04813823,0.04813823,1,0,0,0.4310345,0,0.05172414,1,1,1,1,0,1,1
compsvo27,box,book,0.1047427,0,0,0,1.263492E-05,0,0,0.04813823,0.006995553,6.881261,0.5915814,0.04225582,0,0,1,0,0,6.343522E-06,0,1.466398,0,0
compsvo27,box,table,0.04716793,0,0,0,6.490502E-06,0,0,0.04813823,1.485672,0.03240166,0.05035692,0,0,0,0,1,0.08025781,6.634647E-06,0,0.660351,0.08025781,1
compsvo27,book,box,0.1047427,0,1,0,0.0001303564,0.0004655753,0,0.006995553,0.04813823,0.1453222,0.5938209,0.04241578,0,1,0,0,0,0.0001279552,0.0005213575,1.466398,0,0
compsvo27,book,book,0,0,0,0,1,1,0,0.006995553,0.006995553,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvo27,book,table,0.06329955,0,0,1,0.7136585,1,0,0.006995553,1.485672,0.004708681,0,0,0.2154787,0.9717714,0,0.002295305,0.04523789,0.7786345,1,0.8861938,0.04484241,0.5766634
compsvo27,table,box,0.04716793,0,1,0,0.0002090357,0.0002855529,0,1.485672,0.04813823,30.86261,0.2553797,0.01824141,0,0.7704403,0.03144654,0.03240166,1,0.0002051853,0.0002606787,0.660351,1,0.08025781
compsvo27,table,book,0.06329955,0,0,0,0.000407025,2.473155E-05,0,1.485672,0.006995553,212.3737,0.00275092,0.0001964943,0.02672956,0,0.8066038,1.080786E-05,0.4661629,0.0002297261,0.0001465196,0.8861938,0.5766634,0.04484241
compsvo27,table,table,0,0,0,0,1,1,0,1.485672,1.485672,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvo28,box,box,0,0,1,0,1,1,0,0.0520951,0.0520951,1,0,0,0.7758621,0,0,1,1,1,1,0,1,1
compsvo28,box,book,0.01696714,0,0,0.09231276,0.1536395,7.220112E-06,0,0.0520951,0.007374611,7.064115,0.3708054,0.0264861,0,0,1,0,0.2148704,0.1243725,6.521019E-05,0.23754,0.2097537,0.2519123
compsvo28,box,table,0.08502958,0,0,0,0.984502,0.08818011,0,0.0520951,1.486009,0.03505705,0.02263813,0,0,0,0.05172414,0.01150477,0.0007545197,0.5381926,1,1.190414,0.0007364866,0.01152192
compsvo28,book,box,0.01696714,0,1,8.66308E-05,0.00539588,0.001804447,0,0.007374611,0.0520951,0.1415606,0.370917,0.02649407,0,1,0,0,0.2519432,0.00427531,0.000506708,0.23754,0.2519814,0.2031437
compsvo28,book,book,0,0,0,0,1,1,0,0.007374611,0.007374611,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvo28,book,table,0.07160538,0,0,1,0.6851535,0.4858926,0,0.007374611,1.486009,0.004962696,0,0,0.2008939,0.9567161,0,0.01021874,0.04353967,0.6899241,1,1.002475,0.0430553,0.5428164
compsvo28,table,box,0.08502958,0,1,0,0.002858011,0.0008759451,0,1.486009,0.0520951,28.52493,0.009594407,0.0006853148,0.009433962,0.7704403,0,0.0004033234,0.1081567,0.00214017,0.0003904906,1.190414,0.01152192,0.0007364866
compsvo28,table,book,0.07160538,0,0,0,0.0002435724,0.000126352,0,1.486009,0.007374611,201.5034,0,0,0.0172956,0,0.8066038,5.071248E-05,0.5079856,0.0005919944,0.0001304204,1.002475,0.5428164,0.0430553
compsvo28,table,table,0,0,0,0,1,1,0,1.486009,1.486009,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvo29,box,box,0,0,1,0,1,1,0,0.05209508,0.05209508,1,0,0,0.7758621,0,0,1,1,1,1,0,1,1
compsvo29,box,book,0.03049218,0,0,0,0.2664091,0.03200278,0,0.05209508,0.007374611,7.064113,0.3725273,0.02660909,0,0,1,0,0.04026733,0.5245007,0.03215397,0.4268905,0.01416671,0
compsvo29,box,table,0.09985379,0,0,0,0.5324656,0.6145182,0,0.05209508,1.486009,0.03505704,0.2090668,0.01448628,0,0,0.05172414,0,0,0.5443876,0.6087196,1.397953,0,0
compsvo29,book,box,0.03049218,0,1,8.66308E-05,0.005395053,0.003668826,0,0.007374611,0.05209508,0.1415606,0.3745515,0.02675368,0,1,0,0,0.04721488,0.002053089,0.001784464,0.4268905,0.01701876,0
compsvo29,book,book,0,0,0,0,1,1,0,0.007374611,0.007374611,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvo29,book,table,0.07160538,0,0,1,0.6890287,0.7375886,0,0.007374611,1.486009,0.004962696,0,0,0.2008939,0.9567161,0,0.01021874,0.04353967,0.6697559,1,1.002475,0.0430553,0.5428164
compsvo29,table,box,0.09985379,0,1,0,0.002860309,0.001279591,0,1.486009,0.05209508,28.52494,0.2044026,0.01460018,0,0.7704403,0,0,0,0.001088491,0.0006223744,1.397953,0,0
compsvo29,table,book,0.07160538,0,0,0,0.0004597942,0.0002208836,0,1.486009,0.007374611,201.5034,0,0,0.0172956,0,0.8066038,5.071248E-05,0.5079856,0.0009527536,0.0002473942,1.002475,0.5428164,0.0430553
compsvo29,table,table,0,0,0,0,1,1,0,1.486009,1.486009,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvo34v,jar,jar,0,0,1,0,1,1,0,0.005047545,0.005047545,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvo34v,jar,book,0.03931472,0,0,0,0.1051532,0.09051014,0,0.005047545,0.005728344,0.8811526,0.2698705,0.01927647,0,0.6221591,0,0,0,0.1066829,0.08902313,0.550406,0,0
compsvo34v,jar,board,0.0187104,0,0,7.90624E-05,0.0001321285,0.01716607,1,0.005047545,0.1722174,0.02930915,0,0,0.09161932,0,0.1903409,0.1533991,0.02137613,0.2018736,0.0006018367,0.2619456,0.02137506,0.1534051
compsvo34v,jar,table,0.01955293,0,0,0.9999994,0.6798778,1,0,0.005047545,1.485319,0.00339829,4.80548E-07,8.777008E-09,0.3778409,0.7485796,0,6.369673E-05,0.01183618,1,1,0.273741,0.01327942,1
compsvo34v,book,jar,0.03931472,0,1,0,0.008537173,0.001023585,0,0.005728344,0.005047545,1.134877,0.2671334,0.01908095,0,0,0,0,0,0.01064453,0.06232986,0.550406,0,0
compsvo34v,book,book,0,0,0,0,1,1,0,0.005728344,0.005728344,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvo34v,book,board,0.05733389,0,0,0,9.4592E-05,7.694698E-05,1,0.005728344,0.1722174,0.03326229,0.4109856,0.02900585,0,0,0.0004704775,0,0,5.318522E-05,0.0004647347,0.8026745,0,0
compsvo34v,book,table,0.02013001,0,0,1,0.7613238,0.2919869,0,0.005728344,1.485319,0.003856641,4.881126E-07,9.520003E-09,0.4024935,0.999059,0,0.001372535,0.06090375,0.4549958,1,0.2818202,0.0626542,1
compsvo34v,board,jar,0.0187104,0,1,0,0.07784627,0.001568158,0,0.1722174,0.005047545,34.11904,0,0,0.03399434,0.8923513,0,0.004495998,0.2450821,0.08293249,0.07598799,0.2619456,0.1534051,0.02137506
compsvo34v,board,book,0.05733389,0,0,0,0.009774882,0.008951161,0,0.1722174,0.005728344,30.06408,0.4289525,0.03063947,0,0.8923513,0,0,0,0.01030906,0.0052746,0.8026745,0,0
compsvo34v,board,board,0,0,0,0,1,1,1,0.1722174,0.1722174,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvo34v,board,table,0.03721619,0,0,1,0.980734,1,0,0.1722174,1.485319,0.1159464,1.144471E-05,7.920734E-07,0.07365439,0.9830028,0,5.144029E-06,0.0583437,0.98219,1,0.5210266,0.09530415,1
compsvo34v,table,jar,0.01955293,0,1,0,0.001500188,0.0001705974,0,1.485319,0.005047545,294.2657,0.02099067,0.001499334,0,0,0.8584906,2.1646E-07,1,0.00233657,0.007274946,0.273741,1,0.01327942
compsvo34v,table,book,0.02013001,0,0,0,0.0001273316,0.001080251,0,1.485319,0.005728344,259.293,0.02119071,0.001513622,0,0,0.8066038,5.293376E-06,1,0.0001398961,0.0006272497,0.2818202,1,0.0626542
compsvo34v,table,board,0.03721619,0,0,0,2.881526E-05,0.0002423256,1,1.485319,0.1722174,8.624677,0.0780695,0.005276418,0,0,0.9559748,5.964316E-07,0.9476266,2.621979E-05,0.0001121265,0.5210266,1,0.09530415
compsvo34v,table,table,0,0,0,0,1,1,0,1.485319,1.485319,1,0,0,1,0,0.004716981,1,1,1,1,0,1,1
compsvo67,balloon,balloon,0,0,0,0,1,1,1,0.1759759,0.1759759,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvo67,balloon,box,0.02116907,0,1,0,0,0,0,0.1759759,0.04813823,3.655637,1.091201,0.07794295,0,1,0,0,0,0,0,0.296367,0,0
compsvo67,balloon,table,0.03465583,0,0,0,0,0,0,0.1759759,1.485457,0.1184658,0.3518076,0.02512908,0,1,0,0,0.07999405,0,0,0.4851816,0.0877644,1
compsvo67,box,balloon,0.02116907,0,0,0,1.862646E-07,0,1,0.04813823,0.1759759,0.2735502,1.077798,0.06935521,0,0,1,0,0,1.798417E-07,0,0.296367,0,0
compsvo67,box,box,0,0,1,0,1,1,0,0.04813823,0.04813823,1,0,0,0.4310345,0,0.05172414,1,1,1,1,0,1,1
compsvo67,box,table,0.04716976,0,0,0,6.316031E-06,0,0,0.04813823,1.485457,0.03240635,0.05034429,0,0,0,0,1,0.0802694,6.461218E-06,0,0.6603767,0.0802694,1
compsvo67,table,balloon,0.03465583,0,0,0,5.867334E-06,4.007902E-06,1,1.485457,0.1759759,8.441252,0.3805846,0.02662827,0,0,1,0,1,5.665014E-06,4.151039E-06,0.4851816,1,0.09647302
compsvo67,table,box,0.04716976,0,1,0,0.0002053113,0.0002979682,0,1.485457,0.04813823,30.85815,0.2553863,0.01824188,0,0.7704403,0.03616352,0.03240635,1,0.0002015294,0.0002364296,0.6603767,1,0.0802694
compsvo67,table,table,0,0,0,0,1,1,0,1.485457,1.485457,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvo68,balloon,balloon,0,0,0,0,1,1,1,0.1759758,0.1759758,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvo68,balloon,box,0.03284961,0,1,0,0,0,0,0.1759758,0.05179312,3.397667,0.7678457,0.05484612,0,1,0,0,0.03937876,0,0,0.4598945,0,0
compsvo68,balloon,table,0.05239823,0,0,0,0,0,0,0.1759758,1.485457,0.1184658,0.3288074,0.02348621,0,1,0,0,0.08094022,0,0,0.7335752,0.0883048,1
compsvo68,box,balloon,0.03284961,0,0,0,0.01263107,0.001117051,1,0.05179312,0.1759758,0.2943196,0.7601773,0.05103535,0,0,1,0,0.03061273,0.01377936,0.001195439,0.4598945,0,0
compsvo68,box,box,0,0,1,0,1,1,0,0.05179312,0.05179312,1,0,0,0.8362069,0,0,1,1,1,1,0,1,1
compsvo68,box,table,0.08367982,0,0,0,0.4677432,0.792869,0,0.05179312,1.485457,0.03486679,0.05372995,0.0001518811,0,0,0.06034483,0.00121395,0.0001035918,1,0.3801843,1.171517,7.749067E-05,0.00121658
compsvo68,table,balloon,0.05239823,0,0,0,5.476177E-06,3.810792E-06,1,1.485457,0.1759758,8.441257,0.4294021,0.02356235,0,0,1,0,1,5.974017E-06,4.078214E-06,0.7335752,1,0.09648389
compsvo68,table,box,0.08367982,0,1,0,0.001080168,0.000899737,0,1.485457,0.05179312,28.68058,0.01204715,0.0008605105,0,0.7704403,0,4.232653E-05,0.1019732,0.0002537838,0.0003573195,1.171517,0.00121658,7.749067E-05
compsvo68,table,table,0,0,0,0,1,1,0,1.485457,1.485457,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvo68a,balloon,balloon,0,0,0,0,1,1,1,0.1759758,0.1759758,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvo68a,balloon,box,0.01388913,0,1,0,1,1,0,0.1759758,0.05179312,3.397668,0.2590431,0.01850308,0,1,0,0,0.2809422,1,1,0.1944478,0.2842191,0.1900588
compsvo68a,balloon,table,0.0724005,0,0,0,1,1,0,0.1759758,1.485457,0.1184658,0,0,0.09323771,0.8155738,0,0.06412945,0.05458172,1,1,1.013607,0.04892214,0.5062339
compsvo68a,box,balloon,0.01388913,0,0,0,0.0151481,0.00212686,1,0.05179312,0.1759758,0.2943195,0.2557403,0.01777214,0,0,1,0,0.2001252,0.02280158,0.001432956,0.1944478,0.1954712,0.2881215
compsvo68a,box,box,0,0,1,0,1,1,0,0.05179312,0.05179312,1,0,0,0.8362069,0,0,1,1,1,1,0,1,1
compsvo68a,box,table,0.08367982,0,0,0,0.4668557,0.8187093,0,0.05179312,1.485457,0.03486679,0.05372995,0.0001518811,0,0,0.06034483,0.00121395,0.0001035918,1,0.3588868,1.171517,7.749067E-05,0.00121658
compsvo68a,table,balloon,0.0724005,0,0,0,7.356713E-06,8.728818E-06,1,1.485457,0.1759758,8.441255,0.05708748,0,0,0,0.2295597,0.007597147,0.4995866,9.952831E-06,5.765919E-06,1.013607,0.5062339,0.04892214
compsvo68a,table,box,0.08367982,0,1,0,0.001099231,0.0009694396,0,1.485457,0.05179312,28.68058,0.01204715,0.0008605105,0,0.7704403,0,4.232653E-05,0.1019732,0.0002329392,0.0003848303,1.171517,0.00121658,7.749067E-05
compsvo68a,table,table,0,0,0,0,1,1,0,1.485457,1.485457,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvo69a,balloon,balloon,0,0,0,0,1,1,1,0.1759758,0.1759758,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvo69a,balloon,box,0.02972442,0,1,0,0.7586398,0.02124763,0,0.1759758,0.05179312,3.397668,0.3954106,0.02824361,0,1,0,0,0.02352074,0.239313,0.008438471,0.4161418,0,0
compsvo69a,balloon,table,0.07296763,0,0,0,0,1,0,0.1759758,1.485457,0.1184658,0.002720714,0.0001943409,0.08504099,0.8862705,0,0.03551031,0.05351949,1,1,1.021547,0.04707544,0.4871246
compsvo69a,box,balloon,0.02972442,0,0,0,0.01811615,0.001338206,1,0.05179312,0.1759758,0.2943195,0.3827564,0.02214181,0,0,1,0,0.01698069,0.01242387,0.001604237,0.4161418,0,0
compsvo69a,box,box,0,0,1,0,1,1,0,0.05179312,0.05179312,1,0,0,0.8534483,0,0,1,1,1,1,0,1,1
compsvo69a,box,table,0.1012486,0,0,0,0.4607301,0.7744799,0,0.05179312,1.485457,0.03486679,0.251447,0.01772331,0,0,0.06034483,0,0,0.4628415,0.3825223,1.417481,0,0
compsvo69a,table,balloon,0.07296763,0,0,0,8.566725E-06,5.386076E-06,1,1.485457,0.1759758,8.441255,0.05708748,0,0,0,0.2295597,0.004206758,0.4810885,5.936042E-06,6.45681E-06,1.021547,0.4871246,0.04707544
compsvo69a,table,box,0.1012486,0,1,0,0.0008111198,0.001176579,0,1.485457,0.05179312,28.68058,0.2579477,0.01842484,0,0.7704403,0,0,0,0.0002558678,0.0004672769,1.417481,0,0
compsvo69a,table,table,0,0,0,0,1,1,0,1.485457,1.485457,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvo78,box,box,0,0,1,0,1,1,0,0.05179312,0.05179312,1,0,0,0.8534483,0,0,1,1,1,1,0,1,1
compsvo78,box,box (1),0.1055596,0,1,0.00851715,0.4675487,0.07538601,0,0.05179312,0.0981094,0.5279118,0.6601529,0.04715378,0,0,0.02586207,0,0,0.2516604,0.01157675,1.477835,0,0
compsvo78,box,table,0.08488505,0,0,0,0.972626,0.07479031,0,0.05179312,1.486013,0.03485375,0.02404141,0,0,0,0.06034483,0.01173303,0.0007729258,0.4622353,1,1.188391,0.0007487002,0.01175658
compsvo78,box (1),box,0.1055596,0,1,0,0.8313158,0.8208431,0,0.0981094,0.05179312,1.894256,0.6444939,0.04603528,0,0.02586207,0,0,0,0.8024902,0.9357904,1.477835,0,0
compsvo78,box (1),box (1),0,0,1,0,1,1,0,0.0981094,0.0981094,1,0,0,0.5862069,0,0.02586207,1,1,1,1,0,1,1
compsvo78,box (1),table,0.04234219,0,0,0,0.234353,1,0,0.0981094,1.486013,0.0660219,0.1090865,0,0,0,0.06034483,0.6267384,0.07575818,0.228682,1,0.5927906,0.07575614,0.6279918
compsvo78,table,box,0.08488505,0,1,9.842188E-07,0.003573175,0.001715482,0,1.486013,0.05179312,28.69132,0.008293347,0.000592382,0.009433962,0.7704403,0,0.0004089399,0.1088024,0.002612074,0.001677527,1.188391,0.01175658,0.0007487002
compsvo78,table,box (1),0.04234219,0,1,0,0.002150907,0.003710912,0,1.486013,0.0981094,15.14649,0.1863199,0.01330856,0,0.7704403,0,0.04137846,0.6000708,0.001157736,0.000569871,0.5927906,0.6279918,0.07575614
compsvo78,table,table,0,0,0,0,1,1,0,1.486013,1.486013,1,0,0,1,0,0.004716981,1,1,1,1,0,1,1
compsvo79,box,box,0,0,1,0,1,1,0,0.05179312,0.05179312,1,0,0,0.8534483,0,0,1,1,1,1,0,1,1
compsvo79,box,box (1),0.123515,0,1,0,1,0.2966654,0,0.05179312,0.0981094,0.5279118,0.9264261,0.06617329,0,0,0.02586207,0,0,0.8710288,0.0455578,1.72921,0,0
compsvo79,box,table,0.1042094,0,0,0,0.4585742,0.8901347,0,0.05179312,1.486013,0.03485375,0.2711193,0.01898102,0,0,0.06034483,0,0,0.4692202,0.8370799,1.458932,0,0
compsvo79,box (1),box,0.123515,0,1,0,0.8313597,1,0,0.0981094,0.05179312,1.894256,0.9150484,0.0653606,0,0.02586207,0,0,0,0.2622464,1,1.72921,0,0
compsvo79,box (1),box (1),0,0,1,0,1,1,0,0.0981094,0.0981094,1,0,0,0.5862069,0,0.02586207,1,1,1,1,0,1,1
compsvo79,box (1),table,0.04234219,0,0,0,0.2268707,1,0,0.0981094,1.486013,0.0660219,0.1090865,0,0,0,0.06034483,0.6267384,0.07575818,0.2321376,1,0.5927906,0.07575614,0.6279918
compsvo79,table,box,0.1042094,0,1,9.842188E-07,0.003596492,0.004013748,0,1.486013,0.05179312,28.69132,0.2672224,0.01908732,0,0.7704403,0,0,0,0.001134488,0.001594239,1.458932,0,0
compsvo79,table,box (1),0.04234219,0,1,9.84224E-07,0.003463406,0.004515375,0,1.486013,0.0981094,15.14649,0.1863199,0.01330856,0,0.7704403,0,0.04137846,0.6000708,0.001864195,0.0006934094,0.5927906,0.6279918,0.07575614
compsvo79,table,table,0,0,0,0,1,1,0,1.486013,1.486013,1,0,0,1,0,0.004716981,1,1,1,1,0,1,1
compsvo89,box,box,0,0,1,0,1,1,0,0.05179312,0.05179312,1,0,0,0.8534483,0,0,1,1,1,1,0,1,1
compsvo89,box,box (1),0.2198385,0,1,0.00851715,0.4675695,0.07540558,0,0.05179312,0.0981094,0.5279118,2.314766,0.1653404,0,0,0.02586207,0,0,0.2516612,0.01157647,3.077739,0,0
compsvo89,box,table,0.08488505,0,0,0,0.972626,0.07479031,0,0.05179312,1.486013,0.03485375,0.02404141,0,0,0,0.06034483,0.01173303,0.0007729258,0.4622353,1,1.188391,0.0007487002,0.01175658
compsvo89,box (1),box,0.2198385,0,1,0,0.83121,0.8208357,0,0.0981094,0.05179312,1.894256,2.310402,0.1650287,0,0.02586207,0,0,0,0.8023882,0.9357819,3.077739,0,0
compsvo89,box (1),box (1),0,0,1,0,1,1,0,0.0981094,0.0981094,1,0,0,0.6293104,0,0.02586207,1,1,1,1,0,1,1
compsvo89,box (1),table,0.1370398,0,0,0,0.2343232,1,0,0.0981094,1.486013,0.0660219,0.2890264,0.02059544,0,0,0.06034483,0,0,0.2286529,1,1.918556,0,0
compsvo89,table,box,0.08488505,0,1,9.842188E-07,0.003573175,0.001715482,0,1.486013,0.05179312,28.69132,0.008293347,0.000592382,0.009433962,0.7704403,0,0.0004089399,0.1088024,0.002612074,0.001677527,1.188391,0.01175658,0.0007487002
compsvo89,table,box (1),0.1370398,0,1,0,0.002151003,0.003711875,0,1.486013,0.0981094,15.14649,0.2945128,0.02103663,0,0.7704403,0,0,0,0.00115774,0.0005698573,1.918556,0,0
compsvo89,table,table,0,0,0,0,1,1,0,1.486013,1.486013,1,0,0,1,0,0.004716981,1,1,1,1,0,1,1
compsvu15,balloon,balloon,0,0,0,0,1,1,1,0.1759758,0.1759758,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvu15,balloon,book,0.001874062,0,0,0,0,0,0,0.1759758,0.005935255,29.64925,0.426414,0.03045814,0,1,0,0,0.7190797,0,0,0.02623687,0.8962374,0.6447563
compsvu15,balloon,table,0.04919449,0,0,0,0,0,0,0.1759758,1.485368,0.1184729,0.476806,0.03405755,0,1,0,0,0.07514591,0,0,0.6887228,0.08492156,1
compsvu15,book,balloon,0.001874062,0,0,0.0003525012,2.255233E-05,1.306718E-05,1,0.005935255,0.1759758,0.03372766,0.4263582,0.03037824,0,0,1,0,0.3517011,2.255235E-05,1.33234E-05,0.02623687,0.4677359,1
compsvu15,book,book,0,0,0,0,1,1,0,0.005935255,0.005935255,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvu15,book,table,0.05047548,0,0,1,0.5983607,1,0,0.005935255,1.485368,0.003995813,0,0,0.4057869,0.9823571,0,0.01120967,0.06090473,0.4639193,1,0.7066568,0.06269941,1
compsvu15,table,balloon,0.04919449,0,0,0,4.885861E-06,4.92885E-06,1,1.485368,0.1759758,8.440751,0.5647101,0.03425029,0,0,1,0,1,4.885866E-06,5.025492E-06,0.6887228,1,0.09642079
compsvu15,table,book,0.05047548,0,0,0,0.0001516547,0.0001557528,0,1.485368,0.005935255,250.2619,0.1110123,0.007929453,0,0,0.8066038,4.479173E-05,0.9685963,0.0002082073,0.0001444247,0.7066568,1,0.06269941
compsvu15,table,table,0,0,0,0,1,1,0,1.485368,1.485368,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvu16,balloon,balloon,0,0,0,0,1,1,1,0.1759758,0.1759758,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvu16,balloon,book,0.05028463,0,0,0,0,0,0,0.1759758,0.005935255,29.64925,0.6709425,0.04792446,0,1,0,0,0,0,0,0.7039848,0,0
compsvu16,balloon,table,0.04919449,0,0,0,0,0,0,0.1759758,1.485368,0.1184729,0.476806,0.03405755,0,1,0,0,0.07514591,0,0,0.6887228,0.08492156,1
compsvu16,book,balloon,0.05028463,0,0,0.001003067,0.0002012199,0.0001651757,1,0.005935255,0.1759758,0.03372766,0.6564585,0.03768465,0,0,1,0,0,0.0001844517,0.0001771884,0.7039848,0,0
compsvu16,book,book,0,0,0,0,1,1,0,0.005935255,0.005935255,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvu16,book,table,0.009543988,0,0,1,0.6164398,1,0,0.005935255,1.485368,0.003995813,0,0,0.4057869,0.9823571,0,0.01120967,0.06090473,0.5951734,1,0.1336158,0.06269941,1
compsvu16,table,balloon,0.04919449,0,0,0,5.134127E-06,5.556369E-06,1,1.485368,0.1759758,8.440751,0.5647101,0.03425029,0,0,1,0,1,4.706288E-06,5.960466E-06,0.6887228,1,0.09642079
