Location Control Calculations: z dimension
Scene, Figure,Ground, Movement,ground Movement,Normalized Movement,Horizontal Movement,Horizontal Ground Movement,Force used, LocCont
compsvinew1,table,plate,8.20127E-06,0.0161754,0.000507021,4.41074E-06,-0.0160685,0:0:1,0.000274497
compsvinew1,cube,plate,0.010583,0.0161754,0.654264,-0.0105521,-0.0160685,0:0:1,0.656693
compsvinew1,pencil,plate,0.00176416,0.0161754,0.109064,-0.0015552,-0.0160685,0:0:1,0.0967862
compsvinew1,plate,table,0.00261764,0.00179153,1.46112,0.00182319,-0.00177932,0:0:1,1
compsvinew1,table,table,0.00179153,0.00179153,1,-0.00177932,-0.00177932,0:0:1,1
compsvinew1,cube,table,0.00059711,0.00179153,0.333296,0.000569642,-0.00177932,0:0:1,0.320146
compsvinew1,pencil,table,0.00356336,0.00179153,1.989,-0.00184947,-0.00177932,0:0:1,1
compsvinew1,plate,cube,0.00196274,0.0215177,0.0912152,-0.00049758,-0.0214576,0:0:1,0.023189
compsvinew1,table,cube,8.2919E-06,0.0215177,0.000385353,4.41074E-06,-0.0214576,0:0:1,0.000205557
compsvinew1,cube,cube,0.0215177,0.0215177,1,-0.0214576,-0.0214576,0:0:1,1
compsvinew1,pencil,cube,0.00120317,0.0215177,0.0559153,0.000503838,-0.0214576,0:0:1,0.0234807
compsvinew1,plate,pencil,0.00191002,0.00210135,0.908949,9.0301E-05,-0.00208563,0:0:1,0.0432969
compsvinew1,table,pencil,8.21897E-06,0.00210135,0.00391128,4.29153E-06,-0.00208563,0:0:1,0.00205767
compsvinew1,cube,pencil,0.00026669,0.00210135,0.126913,3.05772E-05,-0.00208563,0:0:1,0.0146609
compsvinew1,pencil,pencil,0.00210135,0.00210135,1,-0.00208563,-0.00208563,0:0:1,1
compsvinew1,plate,plate,0.0153723,0.0153723,1,0.0152519,0.0152519,0:0:-1,1
compsvinew1,table,plate,8.09704E-06,0.0153723,0.000526731,4.05312E-06,0.0152519,0:0:-1,0.000265745
compsvinew1,cube,plate,0.0114231,0.0153723,0.743096,0.0114191,0.0152519,0:0:-1,0.748699
compsvinew1,pencil,plate,0.00952427,0.0153723,0.619576,0.00813001,0.0152519,0:0:-1,0.53305
compsvinew1,plate,table,0.00478866,0.00357773,1.33846,-0.00429308,0.00352967,0:0:-1,1
compsvinew1,table,table,0.00357773,0.00357773,1,0.00352967,0.00352967,0:0:-1,1
compsvinew1,cube,table,0.00713298,0.00357773,1.99372,-0.00706852,0.00352967,0:0:-1,1
compsvinew1,pencil,table,0.0167139,0.00357773,4.67166,0.00874752,0.00352967,0:0:-1,1
compsvinew1,plate,cube,0.00191716,0.0566356,0.0338507,-0.000258267,0.055172,0:0:-1,0.00468113
compsvinew1,table,cube,6.75023E-06,0.0566356,0.000119187,1.19209E-06,0.055172,0:0:-1,2.16069E-05
compsvinew1,cube,cube,0.0566356,0.0566356,1,0.055172,0.055172,0:0:-1,1
compsvinew1,pencil,cube,0.000308013,0.0566356,0.0054385,0.00012213,0.055172,0:0:-1,0.00221362
compsvinew1,plate,pencil,0.00177385,0.0159008,0.111557,4.65512E-05,0.0157945,0:0:-1,0.0029473
compsvinew1,table,pencil,7.91757E-06,0.0159008,0.000497934,4.29153E-06,0.0157945,0:0:-1,0.00027171
compsvinew1,cube,pencil,0.000217837,0.0159008,0.0136997,2.0206E-05,0.0157945,0:0:-1,0.0012793
compsvinew1,pencil,pencil,0.0159008,0.0159008,1,0.0157945,0.0157945,0:0:-1,1
compsvinew2,shelf,shelf,0.0556251,0.0556251,1,-0.00384069,-0.00384069,0:0:1,1
compsvinew2,mug,shelf,0.083831,0.0556251,1.50707,-0.0714862,-0.00384069,0:0:1,1
compsvinew2,table,shelf,2.20557E-05,0.0556251,0.000396506,-1.95503E-05,-0.00384069,0:0:1,0.00509032
compsvinew2,box,shelf,0.00236031,0.0556251,0.0424324,-0.00220048,-0.00384069,0:0:1,0.572941
compsvinew2,shelf,mug,0.000276311,0.0135938,0.0203263,0.000224114,0.000158668,0:0:1,1
compsvinew2,mug,mug,0.0135938,0.0135938,1,0.000158668,0.000158668,0:0:1,1
compsvinew2,table,mug,2.13924E-05,0.0135938,0.00157369,-1.68085E-05,0.000158668,0:0:1,0.105935
compsvinew2,box,mug,0.00217199,0.0135938,0.159778,-0.0019716,0.000158668,0:0:1,1
compsvinew2,shelf,table,0.00430228,0.00150837,2.85227,-0.00188518,-0.00147486,0:0:1,1
compsvinew2,mug,table,0.025873,0.00150837,17.153,0.0169098,-0.00147486,0:0:1,1
compsvinew2,table,table,0.00150837,0.00150837,1,-0.00147486,-0.00147486,0:0:1,1
compsvinew2,box,table,0.00112966,0.00150837,0.748928,0.000102162,-0.00147486,0:0:1,0.0692693
compsvinew2,shelf,box,0.0002573,0.00140066,0.183699,-0.000173807,-0.00135601,0:0:1,0.128176
compsvinew2,mug,box,0.0134026,0.00140066,9.56872,0.000368714,-0.00135601,0:0:1,0.271912
compsvinew2,table,box,1.01792E-05,0.00140066,0.00726744,4.64916E-06,-0.00135601,0:0:1,0.00342857
compsvinew2,box,box,0.00140066,0.00140066,1,-0.00135601,-0.00135601,0:0:1,1
compsvinew2,shelf,shelf,0.0103783,0.0103783,1,-0.00115609,-0.00115609,0:0:-1,1
compsvinew2,mug,shelf,0.0830815,0.0103783,8.00529,0.0717226,-0.00115609,0:0:-1,1
compsvinew2,table,shelf,2.52108E-05,0.0103783,0.00242918,2.47955E-05,-0.00115609,0:0:-1,0.0214477
compsvinew2,box,shelf,0.00111594,0.0103783,0.107526,-0.000697374,-0.00115609,0:0:-1,0.603217
compsvinew2,shelf,mug,0.000372215,0.0132947,0.0279974,0.000100613,5.56707E-05,0:0:-1,1
compsvinew2,mug,mug,0.0132947,0.0132947,1,5.56707E-05,5.56707E-05,0:0:-1,1
compsvinew2,table,mug,1.03822E-05,0.0132947,0.000780928,-4.76837E-07,5.56707E-05,0:0:-1,0.00856531
compsvinew2,box,mug,0.00264704,0.0132947,0.199105,-0.00235498,5.56707E-05,0:0:-1,1
compsvinew2,shelf,table,0.00982147,0.00223338,4.39758,0.00351024,0.0022049,0:0:-1,1
compsvinew2,mug,table,0.0185018,0.00223338,8.28423,-0.00462639,0.0022049,0:0:-1,1
compsvinew2,table,table,0.00223338,0.00223338,1,0.0022049,0.0022049,0:0:-1,1
compsvinew2,box,table,0.00383672,0.00223338,1.7179,0.00372446,0.0022049,0:0:-1,1
compsvinew2,shelf,box,0.000183795,0.0285483,0.00643804,0.00015974,0.0258135,0:0:-1,0.00618826
compsvinew2,mug,box,0.0132962,0.0285483,0.465745,0.00011611,0.0258135,0:0:-1,0.00449804
compsvinew2,table,box,8.32382E-06,0.0285483,0.00029157,3.8147E-06,0.0258135,0:0:-1,0.000147779
compsvinew2,box,box,0.0285483,0.0285483,1,0.0258135,0.0258135,0:0:-1,1
compsvo12,book (1),book (1),0.0355095,0.0355095,1,-0.0355004,-0.0355004,0:0:1,1
compsvo12,box,book (1),0.0370764,0.0355095,1.04413,0.000508785,-0.0355004,0:0:1,0.0143318
compsvo12,book,book (1),0.000165458,0.0355095,0.00465955,2.49744E-05,-0.0355004,0:0:1,0.000703496
compsvo12,table,book (1),1.76243E-05,0.0355095,0.000496328,-7.15256E-06,-0.0355004,0:0:1,0.000201479
compsvo12,book (1),box,0.000139744,0.0480016,0.00291123,-3.05772E-05,-0.0437908,0:0:1,0.000698256
compsvo12,box,box,0.0480016,0.0480016,1,-0.0437908,-0.0437908,0:0:1,1
compsvo12,book,box,0.00016545,0.0480016,0.00344677,-6.61612E-06,-0.0437908,0:0:1,0.000151085
compsvo12,table,box,3.62012E-05,0.0480016,0.000754167,-3.33786E-05,-0.0437908,0:0:1,0.000762228
compsvo12,book (1),book,0.000137908,0.0331676,0.00415793,2.44379E-06,-0.0331612,0:0:1,7.36942E-05
compsvo12,box,book,0.0371082,0.0331676,1.11881,0.000506759,-0.0331612,0:0:1,0.0152817
compsvo12,book,book,0.0331676,0.0331676,1,-0.0331612,-0.0331612,0:0:1,1
compsvo12,table,book,1.77055E-05,0.0331676,0.00053382,-7.27177E-06,-0.0331612,0:0:1,0.000219285
compsvo12,book (1),table,0.000543023,0.00178112,0.304877,-0.00032258,-0.00172365,0:0:1,0.18715
compsvo12,box,table,0.0369298,0.00178112,20.734,0.0114511,-0.00172365,0:0:1,1
compsvo12,book,table,0.00161724,0.00178112,0.907988,-0.00152195,-0.00172365,0:0:1,0.88298
compsvo12,table,table,0.00178112,0.00178112,1,-0.00172365,-0.00172365,0:0:1,1
compsvo12,book (1),book (1),0.0332616,0.0332616,1,0.0332528,0.0332528,0:0:-1,1
compsvo12,box,book (1),0.0362508,0.0332616,1.08987,0.0019145,0.0332528,0:0:-1,0.0575742
compsvo12,book,book (1),0.000139849,0.0332616,0.00420453,2.5928E-05,0.0332528,0:0:-1,0.000779725
compsvo12,table,book (1),1.9371E-05,0.0332616,0.000582382,-2.74181E-06,0.0332528,0:0:-1,8.24537E-05
compsvo12,book (1),box,0.000135325,0.0853473,0.00158558,-1.66893E-06,0.0801568,0:0:-1,2.08208E-05
compsvo12,box,box,0.0853473,0.0853473,1,0.0801568,0.0801568,0:0:-1,1
compsvo12,book,box,0.000136098,0.0853473,0.00159464,1.81198E-05,0.0801568,0:0:-1,0.000226055
compsvo12,table,box,1.87574E-05,0.0853473,0.000219778,-1.10865E-05,0.0801568,0:0:-1,0.00013831
compsvo12,book (1),book,0.000137899,0.0325717,0.00423371,3.27826E-06,0.0325682,0:0:-1,0.000100658
compsvo12,box,book,0.0371097,0.0325717,1.13932,0.000506163,0.0325682,0:0:-1,0.0155416
compsvo12,book,book,0.0325717,0.0325717,1,0.0325682,0.0325682,0:0:-1,1
compsvo12,table,book,1.736E-05,0.0325717,0.000532976,-6.79493E-06,0.0325682,0:0:-1,0.000208637
compsvo12,book (1),table,0.00941396,0.00124479,7.5627,-0.00940573,0.00120843,0:0:-1,1
compsvo12,box,table,0.0326484,0.00124479,26.2281,0.00218773,0.00120843,0:0:-1,1
compsvo12,book,table,0.0163723,0.00124479,13.1527,-0.0163659,0.00120843,0:0:-1,1
compsvo12,table,table,0.00124479,0.00124479,1,0.00120843,0.00120843,0:0:-1,1
compsvo12v,board,board,0.0955062,0.0955062,1,0.0943579,0.0943579,0:0:1,1
compsvo12v,book,board,0.112476,0.0955062,1.17768,0.111613,0.0943579,0:0:1,1
compsvo12v,table,board,0.00014765,0.0955062,0.00154598,0.000145912,0.0943579,0:0:1,0.00154637
compsvo12v,clock,board,0.113527,0.0955062,1.18869,0.11309,0.0943579,0:0:1,1
compsvo12v,board,book,0.000176463,1.02515,0.000172134,3.3021E-05,-0.239178,0:0:1,0.00013806
compsvo12v,book,book,1.02515,1.02515,1,-0.239178,-0.239178,0:0:1,1
compsvo12v,table,book,2.07561E-05,1.02515,2.02469E-05,-1.22786E-05,-0.239178,0:0:1,5.13364E-05
compsvo12v,clock,book,0.0272209,1.02515,0.0265531,0.0260228,-0.239178,0:0:1,0.108801
compsvo12v,board,table,0.00232326,0.00145399,1.59785,-0.00231755,-0.00144386,0:0:1,1
compsvo12v,book,table,0.0032613,0.00145399,2.243,-0.00324464,-0.00144386,0:0:1,1
compsvo12v,table,table,0.00145399,0.00145399,1,-0.00144386,-0.00144386,0:0:1,1
compsvo12v,clock,table,0.0153918,0.00145399,10.5859,0.00697446,-0.00144386,0:0:1,1
compsvo12v,board,clock,0.00101901,0.0165628,0.0615238,-0.00101793,0.00879848,0:0:1,0.115694
compsvo12v,book,clock,0.00144251,0.0165628,0.0870931,-0.00143194,0.00879848,0:0:1,0.162749
compsvo12v,table,clock,0.00010539,0.0165628,0.00636304,-0.000104308,0.00879848,0:0:1,0.0118552
compsvo12v,clock,clock,0.0165628,0.0165628,1,0.00879848,0.00879848,0:0:1,1
compsvo12v,board,board,2.10102,2.10102,1,1.13047,1.13047,0:0:-1,1
compsvo12v,book,board,0.998794,2.10102,0.475386,0.466014,1.13047,0:0:-1,0.412232
compsvo12v,table,board,3.8262E-05,2.10102,1.82112E-05,-3.65973E-05,1.13047,0:0:-1,3.23736E-05
compsvo12v,clock,board,1.83637,2.10102,0.874037,0.952796,1.13047,0:0:-1,0.842834
compsvo12v,board,book,0.000769129,1.09221,0.000704198,-0.00034225,0.441421,0:0:-1,0.000775337
compsvo12v,book,book,1.09221,1.09221,1,0.441421,0.441421,0:0:-1,1
compsvo12v,table,book,3.82996E-05,1.09221,3.50663E-05,-3.55244E-05,0.441421,0:0:-1,8.04773E-05
compsvo12v,clock,book,0.0165607,1.09221,0.0151626,0.0089618,0.441421,0:0:-1,0.0203022
compsvo12v,board,table,0.00111008,0.000991012,1.12014,0.000996471,0.000970244,0:0:-1,1
compsvo12v,book,table,0.00295674,0.000991012,2.98356,-0.0028584,0.000970244,0:0:-1,1
compsvo12v,table,table,0.000991012,0.000991012,1,0.000970244,0.000970244,0:0:-1,1
compsvo12v,clock,table,0.0251991,0.000991012,25.4276,0.0241964,0.000970244,0:0:-1,1
compsvo12v,board,clock,0.000651045,0.0231982,0.0280644,0.000607252,0.0197281,0:0:-1,0.0307811
compsvo12v,book,clock,0.000733669,0.0231982,0.0316261,0.000587225,0.0197281,0:0:-1,0.029766
compsvo12v,table,clock,5.82643E-05,0.0231982,0.00251158,5.23329E-05,0.0197281,0:0:-1,0.00265271
compsvo12v,clock,clock,0.0231982,0.0231982,1,0.0197281,0.0197281,0:0:-1,1
compsvo13v,board,board,0.182303,0.182303,1,0.181871,0.181871,0:0:1,1
compsvo13v,jar,board,0.00921367,0.182303,0.0505403,-0.00406241,0.181871,0:0:1,0.0223368
compsvo13v,book,board,0.204946,0.182303,1.1242,0.20476,0.181871,0:0:1,1
compsvo13v,table,board,2.19467E-05,0.182303,0.000120385,2.38419E-06,0.181871,0:0:1,1.31092E-05
compsvo13v,board,jar,0.000617682,0.181416,0.00340478,0.000217438,-0.178404,0:0:1,0.0012188
compsvo13v,jar,jar,0.181416,0.181416,1,-0.178404,-0.178404,0:0:1,1
compsvo13v,book,jar,0.000806026,0.181416,0.00444297,2.57492E-05,-0.178404,0:0:1,0.000144331
compsvo13v,table,jar,2.59428E-05,0.181416,0.000143002,-1.14441E-05,-0.178404,0:0:1,6.41472E-05
compsvo13v,board,book,0.000871469,1.04681,0.000832503,0.000432611,-0.307462,0:0:1,0.00140704
compsvo13v,jar,book,0.00592777,1.04681,0.00566272,-0.00366747,-0.307462,0:0:1,0.0119282
compsvo13v,book,book,1.04681,1.04681,1,-0.307462,-0.307462,0:0:1,1
compsvo13v,table,book,2.40611E-05,1.04681,2.29853E-05,3.57628E-07,-0.307462,0:0:1,1.16316E-06
compsvo13v,board,table,0.00159912,0.00144844,1.10403,-0.00158811,-0.00143874,0:0:1,1
compsvo13v,jar,table,0.00819536,0.00144844,5.65807,-0.00654733,-0.00143874,0:0:1,1
compsvo13v,book,table,0.00158292,0.00144844,1.09285,-0.00154412,-0.00143874,0:0:1,1
compsvo13v,table,table,0.00144844,0.00144844,1,-0.00143874,-0.00143874,0:0:1,1
compsvo13v,board,board,2.0971,2.0971,1,1.12172,1.12172,0:0:-1,1
compsvo13v,jar,board,1.46031E-05,2.0971,6.96348E-06,-2.5034E-06,1.12172,0:0:-1,2.23175E-06
compsvo13v,book,board,1.01522,2.0971,0.484105,0.373364,1.12172,0:0:-1,0.332851
compsvo13v,table,board,1.68447E-05,2.0971,8.03235E-06,-8.10623E-06,1.12172,0:0:-1,7.22662E-06
compsvo13v,board,jar,0.000374843,0.00577997,0.0648522,-0.000168324,0.00251627,0:0:-1,0.0668941
compsvo13v,jar,jar,0.00577997,0.00577997,1,0.00251627,0.00251627,0:0:-1,1
compsvo13v,book,jar,0.000538194,0.00577997,0.0931137,-0.000365377,0.00251627,0:0:-1,0.145206
compsvo13v,table,jar,1.93461E-05,0.00577997,0.0033471,-1.78814E-05,0.00251627,0:0:-1,0.00710631
compsvo13v,board,book,0.000508682,1.10952,0.000458471,-8.58307E-05,0.484372,0:0:-1,0.0001772
compsvo13v,jar,book,0.00659307,1.10952,0.00594229,-0.00326932,0.484372,0:0:-1,0.0067496
compsvo13v,book,book,1.10952,1.10952,1,0.484372,0.484372,0:0:-1,1
compsvo13v,table,book,2.72281E-05,1.10952,2.45405E-05,-2.59876E-05,0.484372,0:0:-1,5.36522E-05
compsvo13v,board,table,0.00360627,0.00125383,2.87619,0.00360167,0.0012275,0:0:-1,1
compsvo13v,jar,table,0.00629026,0.00125383,5.01682,-0.00171757,0.0012275,0:0:-1,1
compsvo13v,book,table,0.000551916,0.00125383,0.440182,0.000458121,0.0012275,0:0:-1,0.373216
compsvo13v,table,table,0.00125383,0.00125383,1,0.0012275,0.0012275,0:0:-1,1
compsvo14,book (1),book (1),0.0433169,0.0433169,1,-0.0432917,-0.0432917,0:0:1,1
compsvo14,book,book (1),0.00113107,0.0433169,0.0261116,-0.00109035,-0.0432917,0:0:1,0.0251861
compsvo14,table,book (1),9.23627E-06,0.0433169,0.000213226,-6.07967E-06,-0.0432917,0:0:1,0.000140435
compsvo14,book (1),book,0.0044006,0.0187795,0.23433,-0.00423586,-0.0187538,0:0:1,0.225867
compsvo14,book,book,0.0187795,0.0187795,1,-0.0187538,-0.0187538,0:0:1,1
compsvo14,table,book,1.07229E-05,0.0187795,0.000570988,-7.51019E-06,-0.0187538,0:0:1,0.000400463
compsvo14,book (1),table,0.0745657,0.00175681,42.4439,-0.0742499,-0.00170207,0:0:1,1
compsvo14,book,table,0.00134717,0.00175681,0.766831,-0.00110197,-0.00170207,0:0:1,0.64743
compsvo14,table,table,0.00175681,0.00175681,1,-0.00170207,-0.00170207,0:0:1,1
compsvo14,book (1),book (1),0.0394253,0.0394253,1,0.0393161,0.0393161,0:0:-1,1
compsvo14,book,book (1),0.00114909,0.0394253,0.029146,0.00110936,0.0393161,0:0:-1,0.0282165
compsvo14,table,book (1),1.01985E-05,0.0394253,0.00025868,-6.91414E-06,0.0393161,0:0:-1,0.00017586
compsvo14,book (1),book,0.00861082,0.0236917,0.363453,0.00842172,0.0236481,0:0:-1,0.356126
compsvo14,book,book,0.0236917,0.0236917,1,0.0236481,0.0236481,0:0:-1,1
compsvo14,table,book,7.69137E-06,0.0236917,0.000324644,-5.96046E-07,0.0236481,0:0:-1,2.52048E-05
compsvo14,book (1),table,0.0167592,0.00125535,13.3501,-0.0166225,0.00121427,0:0:-1,1
compsvo14,book,table,0.0130145,0.00125535,10.3672,-0.0129709,0.00121427,0:0:-1,1
compsvo14,table,table,0.00125535,0.00125535,1,0.00121427,0.00121427,0:0:-1,1
compsvo14a,box,box,0.00667718,0.00667718,1,-0.00583196,-0.00583196,0:0:1,1
compsvo14a,book,box,0.00226068,0.00667718,0.338568,-0.0022468,-0.00583196,0:0:1,0.385256
compsvo14a,table,box,1.27524E-05,0.00667718,0.00190984,1.78814E-06,-0.00583196,0:0:1,0.000306611
compsvo14a,box,book,0.00985961,0.0151262,0.651825,-0.0059334,-0.0148057,0:0:1,0.400752
compsvo14a,book,book,0.0151262,0.0151262,1,-0.0148057,-0.0148057,0:0:1,1
compsvo14a,table,book,1.26738E-05,0.0151262,0.000837874,1.54972E-06,-0.0148057,0:0:1,0.000104671
compsvo14a,box,table,0.00687673,0.00193924,3.54609,-0.0056175,-0.0018878,0:0:1,1
compsvo14a,book,table,0.00610669,0.00193924,3.14901,0.00141919,-0.0018878,0:0:1,0.751768
compsvo14a,table,table,0.00193924,0.00193924,1,-0.0018878,-0.0018878,0:0:1,1
compsvo14a,box,box,0.00506253,0.00506253,1,0.00400317,0.00400317,0:0:-1,1
compsvo14a,book,box,0.00146973,0.00506253,0.290316,0.000977635,0.00400317,0:0:-1,0.244216
compsvo14a,table,box,1.27511E-05,0.00506253,0.00251872,3.57628E-06,0.00400317,0:0:-1,0.000893362
compsvo14a,box,book,0.00586855,0.0157269,0.373153,0.00316477,0.0154669,0:0:-1,0.204616
compsvo14a,book,book,0.0157269,0.0157269,1,0.0154669,0.0154669,0:0:-1,1
compsvo14a,table,book,1.28734E-05,0.0157269,0.000818556,4.64916E-06,0.0154669,0:0:-1,0.000300589
compsvo14a,box,table,0.00238511,0.00369712,0.645127,-0.00237441,0.00366604,0:0:-1,0.647677
compsvo14a,book,table,0.00195887,0.00369712,0.529837,-0.000339031,0.00366604,0:0:-1,0.0924788
compsvo14a,table,table,0.00369712,0.00369712,1,0.00366604,0.00366604,0:0:-1,1
compsvo14v,board,board,0.140107,0.140107,1,0.135323,0.135323,0:0:1,1
compsvo14v,jar,board,0.000156974,0.140107,0.00112039,0.000149846,0.135323,0:0:1,0.00110732
compsvo14v,book,board,0.154571,0.140107,1.10324,0.150054,0.135323,0:0:1,1
compsvo14v,table,board,5.78023E-05,0.140107,0.00041256,5.6386E-05,0.135323,0:0:1,0.000416677
compsvo14v,board,jar,0.00061232,0.181898,0.00336627,0.000226378,-0.17888,0:0:1,0.00126553
compsvo14v,jar,jar,0.181898,0.181898,1,-0.17888,-0.17888,0:0:1,1
compsvo14v,book,jar,0.000770673,0.181898,0.00423683,-0.000100017,-0.17888,0:0:1,0.000559127
compsvo14v,table,jar,2.52975E-05,0.181898,0.000139075,-9.65595E-06,-0.17888,0:0:1,5.39801E-05
compsvo14v,board,book,0.000394224,1.84445,0.000213735,-0.00030005,-0.288201,0:0:1,0.00104111
compsvo14v,jar,book,5.7812E-05,1.84445,3.13437E-05,-3.43323E-05,-0.288201,0:0:1,0.000119126
compsvo14v,book,book,1.84445,1.84445,1,-0.288201,-0.288201,0:0:1,1
compsvo14v,table,book,3.61575E-05,1.84445,1.96034E-05,-3.29018E-05,-0.288201,0:0:1,0.000114163
compsvo14v,board,table,0.00261894,0.00151914,1.72396,-0.00234282,-0.00150728,0:0:1,1
compsvo14v,jar,table,0.00562547,0.00151914,3.70306,-0.00562251,-0.00150728,0:0:1,1
compsvo14v,book,table,0.00113445,0.00151914,0.746769,-0.000237823,-0.00150728,0:0:1,0.157782
compsvo14v,table,table,0.00151914,0.00151914,1,-0.00150728,-0.00150728,0:0:1,1
compsvo14v,board,board,2.10234,2.10234,1,1.13071,1.13071,0:0:-1,1
compsvo14v,jar,board,0.000101804,2.10234,4.84243E-05,0.000101686,1.13071,0:0:-1,8.99309E-05
compsvo14v,book,board,1.0221,2.10234,0.486173,0.394794,1.13071,0:0:-1,0.349157
compsvo14v,table,board,1.28705E-05,2.10234,6.12198E-06,3.57628E-06,1.13071,0:0:-1,3.16287E-06
compsvo14v,board,jar,0.000702606,0.000314789,2.23199,-0.000292301,-0.000298977,0:0:-1,0.977671
compsvo14v,jar,jar,0.000314789,0.000314789,1,-0.000298977,-0.000298977,0:0:-1,1
compsvo14v,book,jar,0.000892607,0.000314789,2.83558,-0.000588894,-0.000298977,0:0:-1,1
compsvo14v,table,jar,3.56732E-05,0.000314789,0.113324,-3.38554E-05,-0.000298977,0:0:-1,0.113238
compsvo14v,board,book,0.000145253,1.74802,8.3096E-05,2.74181E-06,0.33657,0:0:-1,8.14633E-06
compsvo14v,jar,book,1.43096E-05,1.74802,8.18617E-06,-1.01328E-05,0.33657,0:0:-1,3.0106E-05
compsvo14v,book,book,1.74802,1.74802,1,0.33657,0.33657,0:0:-1,1
compsvo14v,table,book,3.06786E-05,1.74802,1.75505E-05,-2.30074E-05,0.33657,0:0:-1,6.83583E-05
compsvo14v,board,table,0.00272973,0.001185,2.30357,0.00252318,0.00115931,0:0:-1,1
compsvo14v,jar,table,0.00348455,0.001185,2.94054,0.00338519,0.00115931,0:0:-1,1
compsvo14v,book,table,0.00124156,0.001185,1.04773,-0.00030303,0.00115931,0:0:-1,0.261388
compsvo14v,table,table,0.001185,0.001185,1,0.00115931,0.00115931,0:0:-1,1
compsvo16,book,book,0.0327031,0.0327031,1,-0.032701,-0.032701,0:0:1,1
compsvo16,balloon,book,0,0.0327031,0,0,-0.032701,0:0:1,0
compsvo16,table,book,9.9145E-06,0.0327031,0.000303168,4.76837E-06,-0.032701,0:0:1,0.000145818
compsvo16,book,balloon,9.32494E-05,1.14,8.17978E-05,-1.28746E-05,-1.14,0:0:1,1.12935E-05
compsvo16,balloon,balloon,1.14,1.14,1,-1.14,-1.14,0:0:1,1
compsvo16,table,balloon,1.00022E-05,1.14,8.77388E-06,4.76837E-06,-1.14,0:0:1,4.18279E-06
compsvo16,book,table,0.0045958,0.00188086,2.44346,-0.00452399,-0.00182939,0:0:1,1
compsvo16,balloon,table,0,0.00188086,0,0,-0.00182939,0:0:1,0
compsvo16,table,table,0.00188086,0.00188086,1,-0.00182939,-0.00182939,0:0:1,1
compsvo16,book,book,0.0331655,0.0331655,1,0.033159,0.033159,0:0:-1,1
compsvo16,balloon,book,0,0.0331655,0,0,0.033159,0:0:-1,0
compsvo16,table,book,9.90452E-06,0.0331655,0.000298639,4.76837E-06,0.033159,0:0:-1,0.000143803
compsvo16,book,balloon,9.32494E-05,1.18,7.90249E-05,-1.28746E-05,1.18,0:0:-1,1.09107E-05
compsvo16,balloon,balloon,1.18,1.18,1,1.18,1.18,0:0:-1,1
compsvo16,table,balloon,1.00022E-05,1.18,8.47646E-06,4.76837E-06,1.18,0:0:-1,4.04099E-06
compsvo16,book,table,0.00905531,0.00359815,2.51665,-0.00904131,0.00356746,0:0:-1,1
compsvo16,balloon,table,0,0.00359815,0,0,0.00356746,0:0:-1,0
compsvo16,table,table,0.00359815,0.00359815,1,0.00356746,0.00356746,0:0:-1,1
compsvo16a,balloon,balloon,0.553059,0.553059,1,-0.497511,-0.497511,0:0:1,1
compsvo16a,book,balloon,9.37959E-05,0.553059,0.000169595,-1.17421E-05,-0.497511,0:0:1,2.36017E-05
compsvo16a,table,balloon,1.06978E-05,0.553059,1.9343E-05,5.60284E-06,-0.497511,0:0:1,1.12617E-05
compsvo16a,balloon,book,0.0942097,0.0327275,2.87861,0.0903136,-0.0327253,0:0:1,1
compsvo16a,book,book,0.0327275,0.0327275,1,-0.0327253,-0.0327253,0:0:1,1
compsvo16a,table,book,1.07298E-05,0.0327275,0.000327852,5.36442E-06,-0.0327253,0:0:1,0.000163923
compsvo16a,balloon,table,0.622899,0.00169568,367.345,-0.154411,-0.00168884,0:0:1,1
compsvo16a,book,table,0.00567982,0.00169568,3.34958,-0.00567186,-0.00168884,0:0:1,1
compsvo16a,table,table,0.00169568,0.00169568,1,-0.00168884,-0.00168884,0:0:1,1
compsvo16a,balloon,balloon,0.878945,0.878945,1,0.783527,0.783527,0:0:-1,1
compsvo16a,book,balloon,9.47159E-05,0.878945,0.000107761,-1.5676E-05,0.783527,0:0:-1,2.0007E-05
compsvo16a,table,balloon,1.086E-05,0.878945,1.23557E-05,5.48363E-06,0.783527,0:0:-1,6.99865E-06
compsvo16a,balloon,book,0.107588,0.033141,3.24637,0.0994748,0.0331345,0:0:-1,1
compsvo16a,book,book,0.033141,0.033141,1,0.0331345,0.0331345,0:0:-1,1
compsvo16a,table,book,1.07158E-05,0.033141,0.000323338,5.48363E-06,0.0331345,0:0:-1,0.000165496
compsvo16a,balloon,table,0.486567,0.00364779,133.387,0.365387,0.00364614,0:0:-1,1
compsvo16a,book,table,0.00891682,0.00364779,2.44444,-0.00890487,0.00364614,0:0:-1,1
compsvo16a,table,table,0.00364779,0.00364779,1,0.00364614,0.00364614,0:0:-1,1
compsvo17,box,box,0.0192456,0.0192456,1,-0.0192035,-0.0192035,0:0:1,1
compsvo17,book,box,6.27125E-06,0.0192456,0.000325854,5.0664E-06,-0.0192035,0:0:1,0.000263826
compsvo17,table,box,1.47016E-05,0.0192456,0.000763895,7.39098E-06,-0.0192035,0:0:1,0.000384876
compsvo17,box,book,2.08616E-07,0.0325984,6.39959E-06,0,-0.0325971,0:0:1,0
