Scene,Figure,Ground,ground_lightsource,ground_container,support,ground_verticality,shortest_distance,contact_proportion,above_proportion,below_proportion,bbox_overlap_proportion,horizontal_distance,f_covers_g,g_covers_f,location_control
compsvo16,table,book,0,0,0.0,0,0.04379287,0.0,0.0,0.8066038000000001,2.9150759999999996e-05,0.44326279999999996,1.0,0.07779767,0.000173757875
compsvo16a,balloon,book,0,0,0.0,0,1.108942,0.0,0.7090164000000001,0.1834016,0.0,96.47742,0.0,0.0,0.86609245
compsvo16a,balloon,table,0,0,0.0,0,0.0,0.09323771,0.8155738,0.0,0.06412945,96.35129,0.04892214,0.5062339,1.0
compsvo16a,book,balloon,0,0,0.0006576444,1,1.082659,0.0,0.0,0.0,0.0,96.47742,0.0,0.0,4.4468632499999995e-05
compsvo16a,book,table,0,0,1.0,0,0.0,0.4024935,0.9868267,0.0,0.006139365,0.44326279999999996,0.07779767,1.0,0.81354125
compsvo16a,table,balloon,0,0,0.0,1,0.05708748,0.0,0.0,0.22955970000000003,0.007597146999999999,96.35129,0.5062339,0.04892214,1.017738e-05
compsvo16a,table,book,0,0,0.0,0,0.04379287,0.0,0.0,0.8066038000000001,2.9150759999999996e-05,0.44326279999999996,1.0,0.07779767,0.00018652795
compsvo17,box,book,0,0,0.0,0,0.48825329999999995,0.0,0.0,1.0,0.0,1.0325790000000001,0.8463863000000001,0.5295998000000001,3.16356925e-06
compsvo17,box,table,0,0,0.0,0,0.05035013,0.0,0.0,0.05172414,0.9999998999999999,0.5895666,0.08026394,1.0,3.27451775e-06
compsvo17,book,box,0,1,3.60504e-06,0,0.4882817,0.0,1.0,0.0,0.0,1.0325790000000001,0.871943,0.5466009000000001,0.000178504465
compsvo17,book,table,0,0,0.5971173000000001,0,0.0,0.4024935,0.9698895000000001,0.0,0.003933885,0.4432306,0.07776746,1.0,0.6777597500000001
compsvo17,table,box,0,1,0.0,0,0.2553837,0.0,0.7704403000000001,0.0,0.03240417,0.5895666,1.0,0.08026394,0.00029924232499999997
compsvo17,table,book,0,0,0.0,0,0.04367819,0.0,0.0,0.8066038000000001,1.8522720000000003e-05,0.4432306,1.0,0.07776746,0.00021555985
compsvo18,box,book,0,0,0.09878828,0,0.6323348000000001,0.0,0.0,1.0,0.0,0.8502597,0.0,0.0,0.07162689500000001
compsvo18,box,table,0,0,0.0,0,0.02404141,0.0,0.0,0.06034483,0.01173303,1.2664790000000001,0.0007487002,0.01175658,0.67000025
compsvo18,book,box,0,1,5.370794e-05,0,0.6409134,0.0,1.0,0.0,0.0,0.8502597,0.0,0.0,0.0033066832500000002
compsvo18,book,table,0,0,1.0,0,0.0,0.4024935,0.9611856,0.0,0.004835629,0.44324790000000003,0.07775979,1.0,0.813508125
compsvo18,table,box,0,1,1.082641e-06,0,0.008293347,0.009433961999999999,0.7704403000000001,0.0,0.00040893989999999996,1.2664790000000001,0.01175658,0.0007487002,0.0023856475
compsvo18,table,book,0,0,0.0,0,0.04370412,0.0,0.0,0.8066038000000001,2.274934e-05,0.44324790000000003,1.0,0.07775979,0.0005588424
compsvo19,box,book,0,0,0.0,0,1.444991,0.0,0.0,1.0,0.0,1.728927,0.0,0.0,0.2504278725
compsvo19,box,table,0,0,0.0,0,0.2115219,0.0,0.0,0.06034483,0.0,1.2979829999999999,0.0,0.0,0.64951965
compsvo19,book,box,0,1,5.370794e-05,0,1.4428219999999998,0.0,1.0,0.0,0.0,1.728927,0.0,0.0,0.003629421
compsvo19,book,table,0,0,1.0,0,0.0,0.4024935,0.9611856,0.0,0.004835629,0.44324790000000003,0.07775979,1.0,0.8118872
compsvo19,table,box,0,1,1.082641e-06,0,0.2169576,0.0,0.7704403000000001,0.0,0.0,1.2979829999999999,0.0,0.0,0.0025804730000000002
compsvo19,table,book,0,0,1.202594e-05,0,0.04370412,0.0,0.0,0.8066038000000001,2.274934e-05,0.44324790000000003,1.0,0.07775979,0.00080287395
compsvo23v,jar,board,0,0,8.304396000000001e-05,1,0.0,0.09161932,0.0,0.19034089999999998,0.1533991,22.19525,0.02137506,0.15340510000000002,0.0554800042
compsvo23v,jar,table,0,0,0.9999994000000001,0,4.80548e-07,0.37784090000000004,0.7485795999999999,0.0,6.369673e-05,0.3500217,0.01327942,1.0,0.912003825
compsvo23v,jar,clock,0,0,0.0,1,0.6943425999999999,0.0,0.0,1.0,0.0,283.7444,0.0,0.0,0.5912903749999999
compsvo23v,board,jar,0,1,6.645259e-06,0,0.0,0.03399434,0.8923513000000001,0.0,0.004495998,22.19525,0.15340510000000002,0.02137506,0.09513667325000001
compsvo23v,board,table,0,0,1.0,0,1.144471e-05,0.07365439,0.9830028000000001,0.0,5.144029e-06,22.22553,0.09530415,1.0,1.0
compsvo23v,board,clock,0,0,0.0,1,0.0,0.3399433,0.09348442,0.1416431,0.0028392820000000003,267.0838,0.8338785,0.01767303,0.28611305750000005
compsvo23v,table,jar,0,1,0.0,0,0.02099067,0.0,0.0,0.8584905999999999,2.1646000000000002e-07,0.3500217,1.0,0.01327942,0.00225839267
compsvo23v,table,board,0,0,0.0,1,0.0780695,0.0,0.0,0.9559748,5.964316e-07,22.22553,1.0,0.09530415,0.0015505275475
compsvo23v,table,clock,0,0,0.0,1,0.8835671999999999,0.0,0.0,1.0,0.0,283.5421,1.0,0.0024588170000000003,0.003584762
compsvo23v,clock,jar,0,1,0.0,0,0.6971746999999999,0.0,1.0,0.0,0.0,283.7444,0.0,0.0,0.40101125
compsvo23v,clock,board,0,0,0.9759377,1,0.0,0.9744815999999998,0.0,0.0,0.8338785,267.0838,0.01767303,0.8338785,0.95467675
compsvo23v,clock,table,0,0,0.9815394000000001,0,0.8332021999999999,0.0,1.0,0.0,0.0,283.5421,0.07419338,1.0,1.0
compsvo24,pear,book,0,0,1.0,0,0.0,0.06451613,0.9916368,0.0,0.01370191,0.11789619999999999,0.07378755,1.0,0.854380675
compsvo24,pear,table,0,0,0.8613818999999999,0,0.04919016,0.0,1.0,0.0,0.0,0.7841706999999999,0.006472245,1.0,1.0
compsvo24,book,pear,0,0,0.0,0,0.0,0.01176194,0.0,0.8753235,0.002764683,0.11789619999999999,1.0,0.07378755,0.00064966555
compsvo24,book,table,0,0,0.9939150999999999,0,0.0,0.2171254,0.9748294,0.0,0.003334592,0.8972257,0.03855664,0.6155435,0.873122525
compsvo24,table,pear,0,0,0.0,0,0.1150863,0.0,0.0,1.0,0.0,0.7841706999999999,1.0,0.004651263,7.271008e-05
compsvo24,table,book,0,0,0.0,0,0.0,0.01886792,0.0,0.8066038000000001,1.268228e-05,0.8972257,0.6155435,0.03855664,0.000303385825
compsvo24v,jar,board,0,0,8.01999e-05,1,0.1966473,0.0,0.0,0.19034089999999998,0.0,22.276220000000002,0.0,0.0,0.00278693759525
compsvo24v,jar,table,0,0,0.9999993,0,2.384186e-07,0.37784090000000004,0.7485795999999999,0.0,6.369673e-05,0.14243440000000002,0.01327943,1.0,1.0
compsvo24v,jar,clock,0,0,0.0,1,0.8221982,0.0,0.0,1.0,0.0,283.6671,0.0,0.0,0.007095002330000001
compsvo24v,board,jar,0,1,6.645259e-06,0,0.20980949999999998,0.0,0.8923513000000001,0.0,0.0,22.276220000000002,0.0,0.0,0.022804315475
compsvo24v,board,table,0,0,1.0,0,1.144471e-05,0.07365439,0.9830028000000001,0.0,5.144029e-06,22.22553,0.09530415,1.0,0.78521235
compsvo24v,board,clock,0,0,0.0,1,0.0,0.3399433,0.09348442,0.1416431,0.0028392820000000003,267.0838,0.8338785,0.01767303,0.0591980275
compsvo24v,table,jar,0,1,0.0,0,0.025992400000000002,0.0,0.0,0.8584905999999999,2.1646000000000002e-07,0.14243440000000002,1.0,0.01327943,0.00448829652
compsvo24v,table,board,0,0,0.0,1,0.0780695,0.0,0.0,0.9559748,5.964316e-07,22.22553,1.0,0.09530415,0.00039433607125
compsvo24v,table,clock,0,0,0.0,1,0.8835671999999999,0.0,0.0,1.0,0.0,283.5421,1.0,0.0024588170000000003,0.003320228925
compsvo24v,clock,jar,0,1,0.0,0,0.8170535,0.0,1.0,0.0,0.0,283.6671,0.0,0.0,0.3529520825
compsvo24v,clock,board,0,0,0.9759377,1,0.0,0.9744815999999998,0.0,0.0,0.8338785,267.0838,0.01767303,0.8338785,0.956070575
compsvo24v,clock,table,0,0,1.0,0,0.8332021999999999,0.0,1.0,0.0,0.0,283.5421,0.07419338,1.0,0.96851195
compsvo26,balloon,book,0,0,0.0,0,1.310648,0.0,1.0,0.0,0.0,96.47851999999999,0.0,0.0,0.0
compsvo26,balloon,table,0,0,0.0,0,0.35180759999999994,0.0,1.0,0.0,0.0,96.34883,0.1624048,1.0,0.0
compsvo26,book,balloon,0,0,7.806316999999999e-05,1,1.2911620000000001,0.0,0.0,1.0,0.0,96.47851999999999,0.0,0.0,2.5614845e-05
compsvo26,book,table,0,0,1.0,0,0.0,0.25405789999999995,0.9868267,0.0,0.0036956059999999997,1.0590469999999998,0.04683049,0.6019524,0.751310725
compsvo26,table,balloon,0,0,0.0,1,0.38058459999999994,0.0,0.0,1.0,0.0,96.34883,1.0,0.09763147,5.4374735e-06
compsvo26,table,book,0,0,0.0,0,0.0,0.03616352,0.0,0.8066038000000001,1.7547370000000002e-05,1.0590469999999998,0.6019524,0.04683049,0.000172603275
compsvo27,box,book,0,0,0.0,0,0.5915814,0.0,0.0,1.0,0.0,1.4663979999999999,0.0,0.0,4.7446105e-06
compsvo27,box,table,0,0,0.0,0,0.05035692,0.0,0.0,0.0,1.0,0.5895541,0.08025781,1.0,3.2812872500000004e-06
compsvo27,book,box,0,1,0.0,0,0.5938209,0.0,1.0,0.0,0.0,1.4663979999999999,0.0,0.0,0.0003113111
compsvo27,book,table,0,0,1.0,0,0.0,0.21547870000000002,0.9717714,0.0,0.002295305,0.9692719000000001,0.04484241,0.5766634,0.87307325
compsvo27,table,box,0,1,0.0,0,0.2553797,0.0,0.7704403000000001,0.03144654,0.03240166,0.5895541,1.0,0.08025781,0.00024011315
compsvo27,table,book,0,0,0.0,0,0.00275092,0.02672956,0.0,0.8066038000000001,1.0807860000000001e-05,0.9692719000000001,0.5766634,0.04484241,0.0002020005625
compsvo28,box,book,0,0,0.09231276,0,0.3708054,0.0,0.0,1.0,0.0,0.23754,0.3882454,0.2552586,0.0695211075755
compsvo28,box,table,0,0,0.0,0,0.02263813,0.0,0.0,0.05172414,0.01150477,1.2684959999999998,0.0007364866,0.01152192,0.6527186775
compsvo28,book,box,0,1,8.66308e-05,0,0.370917,0.0,1.0,0.0,0.0,0.23754,0.48177029999999993,0.20570589999999997,0.00299558625
compsvo28,book,table,0,0,1.0,0,0.0,0.2008939,0.9567161,0.0,0.01021874,1.07615,0.043055300000000005,0.5428164000000001,0.71524255
compsvo28,table,box,0,1,0.0,0,0.009594407,0.009433961999999999,0.7704403000000001,0.0,0.00040332339999999995,1.2684959999999998,0.01152192,0.0007364866,0.0015661541749999997
compsvo28,table,book,0,0,0.0,0,0.0,0.017295599999999998,0.0,0.8066038000000001,5.071248e-05,1.07615,0.5428164000000001,0.043055300000000005,0.0002730848
compsvo29,box,book,0,0,0.0,0,0.37252729999999995,0.0,0.0,1.0,0.0,0.42689049999999995,0.07275830000000001,0.0,0.21376663749999997
compsvo29,box,table,0,0,0.0,0,0.20906679999999997,0.0,0.0,0.05172414,0.0,1.476063,0.0,0.0,0.57502275
compsvo29,book,box,0,1,8.66308e-05,0,0.3745515,0.0,1.0,0.0,0.0,0.42689049999999995,0.09028516,0.0,0.0032253580000000002
compsvo29,book,table,0,0,1.0,0,0.0,0.2008939,0.9567161,0.0,0.01021874,1.07615,0.043055300000000005,0.5428164000000001,0.7740933
compsvo29,table,box,0,1,0.0,0,0.20440260000000002,0.0,0.7704403000000001,0.0,0.0,1.476063,0.0,0.0,0.0014626913500000002
compsvo29,table,book,0,0,0.0,0,0.0,0.017295599999999998,0.0,0.8066038000000001,5.071248e-05,1.07615,0.5428164000000001,0.043055300000000005,0.0004702064
compsvo34v,jar,book,0,0,0.0,0,0.2698705,0.0,0.6221591,0.0,0.0,0.5504060000000001,0.0,0.0,0.0978423425
compsvo34v,jar,board,0,0,7.90624e-05,1,0.0,0.09161932,0.0,0.19034089999999998,0.1533991,22.19525,0.02137506,0.15340510000000002,0.0549434088
compsvo34v,jar,table,0,0,0.9999994000000001,0,4.80548e-07,0.37784090000000004,0.7485795999999999,0.0,6.369673e-05,0.3500217,0.01327942,1.0,0.91996945
compsvo34v,book,jar,0,1,0.0,0,0.2671334,0.0,0.0,0.0,0.0,0.5504060000000001,0.0,0.0,0.020633787
compsvo34v,book,board,0,0,0.0,1,0.41098559999999995,0.0,0.0,0.0004704775,0.0,22.26016,0.0,0.0,0.00017236472500000002
compsvo34v,book,table,0,0,1.0,0,4.881126e-07,0.4024935,0.999059,0.0,0.001372535,0.20073770000000002,0.0626542,1.0,0.6270766249999999
compsvo34v,board,jar,0,1,0.0,0,0.0,0.03399434,0.8923513000000001,0.0,0.004495998,22.19525,0.15340510000000002,0.02137506,0.059583726999999996
compsvo34v,board,book,0,0,0.0,0,0.42895249999999996,0.0,0.8923513000000001,0.0,0.0,22.26016,0.0,0.0,0.00857742575
compsvo34v,board,table,0,0,1.0,0,1.144471e-05,0.07365439,0.9830028000000001,0.0,5.144029e-06,22.22553,0.09530415,1.0,0.990731
compsvo34v,table,jar,0,1,0.0,0,0.02099067,0.0,0.0,0.8584905999999999,2.1646000000000002e-07,0.3500217,1.0,0.01327942,0.00282057535
compsvo34v,table,book,0,0,0.0,0,0.02119071,0.0,0.0,0.8066038000000001,5.293375999999999e-06,0.20073770000000002,1.0,0.0626542,0.0004936821
compsvo34v,table,board,0,0,0.0,1,0.0780695,0.0,0.0,0.9559748,5.964316e-07,22.22553,1.0,0.09530415,0.0001023717875
compsvo67,balloon,box,0,1,0.0,0,1.091201,0.0,1.0,0.0,0.0,96.21082,0.0,0.0,0.0
compsvo67,balloon,table,0,0,0.0,0,0.35180759999999994,0.0,1.0,0.0,0.0,96.34883,0.1624048,1.0,0.0
compsvo67,box,balloon,0,0,0.0,1,1.077798,0.0,0.0,1.0,0.0,96.21082,0.0,0.0,9.152657500000002e-08
compsvo67,box,table,0,0,0.0,0,0.05034429,0.0,0.0,0.0,1.0,0.5895765000000001,0.08026939999999999,1.0,3.1943122500000002e-06
compsvo67,table,balloon,0,0,0.0,1,0.38058459999999994,0.0,0.0,1.0,0.0,96.34883,1.0,0.09763147,4.92282225e-06
compsvo67,table,box,0,1,0.0,0,0.2553863,0.0,0.7704403000000001,0.03616352,0.03240635,0.5895765000000001,1.0,0.08026939999999999,0.000235309625
compsvo68,balloon,box,0,1,0.0,0,0.7678457,0.0,1.0,0.0,0.0,96.34362,0.1174299,0.0,0.0
compsvo68,balloon,table,0,0,0.0,0,0.3288074,0.0,1.0,0.0,0.0,96.34962,0.15758670000000002,1.0,0.0
compsvo68,box,balloon,0,0,0.0,1,0.7601773000000001,0.0,0.0,1.0,0.0,96.34362,0.07739863,0.0,0.00718073
compsvo68,box,table,0,0,0.0,0,0.05372995,0.0,0.0,0.06034483,0.00121395,1.093056,7.749066999999998e-05,0.00121658,0.660199125
compsvo68,table,balloon,0,0,0.0,1,0.42940209999999995,0.0,0.0,1.0,0.0,96.34962,1.0,0.09756645,4.8348e-06
compsvo68,table,box,0,1,0.0,0,0.01204715,0.0,0.7704403000000001,0.0,4.2326530000000004e-05,1.093056,0.00121658,7.749066999999998e-05,0.000647752075
compsvo68a,balloon,box,0,1,0.0,0,0.2590431,0.0,1.0,0.0,0.0,96.34208000000001,0.4415749,0.1915196,1.0
compsvo68a,balloon,table,0,0,0.0,0,0.0,0.09323771,0.8155738,0.0,0.06412945,96.35129,0.04892214,0.5062339,1.0
compsvo68a,box,balloon,0,0,0.0,1,0.2557403,0.0,0.0,1.0,0.0,96.34208000000001,0.2910442,0.2905752,0.010377374
compsvo68a,box,table,0,0,0.0,0,0.05372995,0.0,0.0,0.06034483,0.00121395,1.093056,7.749066999999998e-05,0.00121658,0.66111295
compsvo68a,table,balloon,0,0,0.0,1,0.05708748,0.0,0.0,0.22955970000000003,0.007597146999999999,96.35129,0.5062339,0.04892214,7.95107025e-06
compsvo68a,table,box,0,1,0.0,0,0.01204715,0.0,0.7704403000000001,0.0,4.2326530000000004e-05,1.093056,0.00121658,7.749066999999998e-05,0.000671610025
compsvo69a,balloon,box,0,1,0.0,0,0.3954106,0.0,1.0,0.0,0.0,96.34331999999999,0.04034764,0.0,0.25690972525
compsvo69a,balloon,table,0,0,0.0,0,0.0027207140000000004,0.08504099,0.8862705,0.0,0.03551031,96.35135,0.04707544,0.4871246,0.75
compsvo69a,box,balloon,0,0,0.0,1,0.38275640000000005,0.0,0.0,1.0,0.0,96.34331999999999,0.02659326,0.0,0.008370615750000001
compsvo69a,box,table,0,0,0.0,0,0.251447,0.0,0.0,0.06034483,0.0,1.339051,0.0,0.0,0.52014345
compsvo69a,table,balloon,0,0,0.0,1,0.05708748,0.0,0.0,0.22955970000000003,0.004206758,96.35135,0.4871246,0.04707544,6.586413250000001e-06
compsvo69a,table,box,0,1,0.0,0,0.25794770000000006,0.0,0.7704403000000001,0.0,0.0,1.339051,0.0,0.0,0.000677710875
compsvo78,box,box (1),0,1,0.00851715,0,0.6601529,0.0,0.0,0.02586207,0.0,1.477834,0.0,0.0,0.20154296500000002
compsvo78,box,table,0,0,0.0,0,0.02404141,0.0,0.0,0.06034483,0.01173303,1.2664790000000001,0.0007487002,0.01175658,0.6274129025
compsvo78,box (1),box,0,1,0.0,0,0.6444939000000001,0.0,0.02586207,0.0,0.0,1.477834,0.0,0.0,0.8476098750000001
compsvo78,box (1),table,0,0,0.0,0,0.1090865,0.0,0.0,0.06034483,0.6267384,0.6050496999999999,0.07575614,0.6279918000000001,0.61575875
compsvo78,table,box,0,1,9.842188e-07,0,0.008293347,0.009433961999999999,0.7704403000000001,0.0,0.00040893989999999996,1.2664790000000001,0.01175658,0.0007487002,0.0023945645000000002
compsvo78,table,box (1),0,1,0.0,0,0.18631989999999998,0.0,0.7704403000000001,0.0,0.04137846,0.6050496999999999,0.6279918000000001,0.07575614,0.0018973565
compsvo79,box,box (1),0,1,0.0,0,0.9264261,0.0,0.0,0.02586207,0.0,1.729209,0.0,0.0,0.553313
compsvo79,box,table,0,0,0.0,0,0.27111929999999995,0.0,0.0,0.06034483,0.0,1.5370549999999998,0.0,0.0,0.66375225
compsvo79,box (1),box,0,1,0.0,0,0.9150484,0.0,0.02586207,0.0,0.0,1.729209,0.0,0.0,0.7734015249999999
compsvo79,box (1),table,0,0,0.0,0,0.1090865,0.0,0.0,0.06034483,0.6267384,0.6050496999999999,0.07575614,0.6279918000000001,0.614752075
compsvo79,table,box,0,1,9.842188e-07,0,0.2672224,0.0,0.7704403000000001,0.0,0.0,1.5370549999999998,0.0,0.0,0.0025847417500000002
compsvo79,table,box (1),0,1,9.84224e-07,0,0.18631989999999998,0.0,0.7704403000000001,0.0,0.04137846,0.6050496999999999,0.6279918000000001,0.07575614,0.00263409635
compsvo89,box,box (1),0,1,0.00851715,0,2.314766,0.0,0.0,0.02586207,0.0,3.077739,0.0,0.0,0.20155318749999998
compsvo89,box,table,0,0,0.0,0,0.02404141,0.0,0.0,0.06034483,0.01173303,1.2664790000000001,0.0007487002,0.01175658,0.6274129025
compsvo89,box (1),box,0,1,0.0,0,2.310402,0.0,0.02586207,0.0,0.0,3.077739,0.0,0.0,0.84755395
compsvo89,box (1),table,0,0,0.0,0,0.2890264,0.0,0.0,0.06034483,0.0,1.853303,0.0,0.0,0.615744025
compsvo89,table,box,0,1,9.842188e-07,0,0.008293347,0.009433961999999999,0.7704403000000001,0.0,0.00040893989999999996,1.2664790000000001,0.01175658,0.0007487002,0.0023945645000000002
compsvo89,table,box (1),0,1,0.0,0,0.29451279999999996,0.0,0.7704403000000001,0.0,0.0,1.853303,0.0,0.0,0.001897618825
compsvu15,balloon,book,0,0,0.0,0,0.426414,0.0,1.0,0.0,0.0,96.46583000000001,1.0,0.6588736999999999,0.0
compsvu15,balloon,table,0,0,0.0,0,0.47680600000000006,0.0,1.0,0.0,0.0,96.36443,0.1898715,1.0,0.0
compsvu15,book,balloon,0,0,0.00035250120000000003,1,0.4263582,0.0,0.0,1.0,0.0,96.46583000000001,0.9784639,1.0,1.7873815e-05
compsvu15,book,table,0,0,1.0,0,0.0,0.4057869,0.9823571,0.0,0.01120967,0.6244076,0.06269941,1.0,0.76557
compsvu15,table,balloon,0,0,0.0,1,0.5647101,0.0,0.0,1.0,0.0,96.36443,1.0,0.09799208,4.93151725e-06
compsvu15,table,book,0,0,0.0,0,0.11101230000000001,0.0,0.0,0.8066038000000001,4.4791729999999995e-05,0.6244076,1.0,0.06269941,0.000165009875
compsvu16,balloon,book,0,0,0.0,0,0.6709425,0.0,1.0,0.0,0.0,96.46677,0.0,0.0,0.0
compsvu16,balloon,table,0,0,0.0,0,0.47680600000000006,0.0,1.0,0.0,0.0,96.36443,0.1898715,1.0,0.0
compsvu16,book,balloon,0,0,0.001003067,1,0.6564585000000001,0.0,0.0,1.0,0.0,96.46677,0.0,0.0,0.00018200892499999999
compsvu16,book,table,0,0,1.0,0,0.0,0.4057869,0.9823571,0.0,0.01120967,0.1441404,0.06269941,1.0,0.8029033
compsvu16,table,balloon,0,0,0.0,1,0.5647101,0.0,0.0,1.0,0.0,96.36443,1.0,0.09799208,5.339312500000001e-06
compsvu16,table,book,0,0,0.0,0,0.01828278,0.0,0.0,0.8066038000000001,4.4791729999999995e-05,0.1441404,1.0,0.06269941,0.000154112075
compsvu17,box,box (1),0,1,0.0,0,0.6828935,0.0,0.0,0.10344829999999999,0.0,1.030384,0.0,0.0,3.841972e-06
compsvu17,box,table,0,0,0.0,0,0.05033702,0.0,0.0,0.05172414,1.0,0.6587859,0.08026394,1.0,2.281953e-06
compsvu17,box (1),box,0,1,3.6050400000000004e-07,0,0.6828569999999999,0.0,0.0,0.05172414,0.0,1.030384,0.0,0.0,7.668870000000001e-07
compsvu17,box (1),table,0,0,1.4554279999999998e-07,0,0.05013144,0.0,0.0,0.05172414,0.1789493,1.508394,0.01434395,0.1789493,6.4432315e-06
compsvu17,table,box,0,1,0.0,0,0.2078524,0.0,0.7704403000000001,0.0408805,0.03240417,0.6587859,1.0,0.08026394,0.000296577575
compsvu17,table,box (1),0,1,0.0,0,0.06135201,0.0,0.7704403000000001,0.0408805,0.00579094,1.508394,0.1789493,0.01434395,0.00029804985
compsvu23,box,pear,0,0,0.004245255,0,0.1919455,0.0,0.8017241,0.0,0.0,0.7345024,0.0,0.0,0.01683461825
compsvu23,box,table,0,0,1.0,0,0.0,0.10344829999999999,0.9224138000000001,0.0,0.00029694490000000003,0.6585842,0.08027569,1.0,0.907515875
compsvu23,box,book,0,0,0.0,0,0.0,0.01724138,0.0,0.8275861999999999,0.006717023000000001,1.0986049999999998,0.8731933000000001,0.6849892,0.09839107750000001
compsvu23,pear,box,0,1,0.0008026121000000001,0,0.1747481,0.0,0.0,0.0,0.0,0.7345024,0.0,0.0,0.07148426
compsvu23,pear,table,0,0,1.0,0,0.0,0.06451613,0.9928315000000001,0.0,0.0008891158000000001,0.1819567,0.004333755,1.0,1.0
compsvu23,pear,book,0,0,0.007051249,0,0.2692295,0.0,0.0,1.0,0.0,0.37113979999999996,0.0,0.0,0.012634754000000002
compsvu23,table,box,0,1,0.0,0,0.07101074,0.0,0.0,0.8066038000000001,9.627199e-06,0.6585842,1.0,0.08027569,0.001407494675
compsvu23,table,pear,0,0,0.0,0,0.04335124,0.0,0.0,0.8066038000000001,6.228595e-07,0.1819567,1.0,0.004333755,0.0003678416175
compsvu23,table,book,0,0,0.0,0,0.3709534,0.0,0.0,1.0,0.0,0.46010200000000007,1.0,0.06372759,0.000445680075
compsvu23,book,box,0,1,1.0,0,0.0,0.2940485,0.9298989,0.0,0.05182217,1.0986049999999998,0.6849892,0.8731933000000001,0.5300092399999999
compsvu23,book,pear,0,0,0.0,0,0.2413833,0.0,1.0,0.0,0.0,0.37113979999999996,0.0,0.0,0.01734499425
compsvu23,book,table,0,0,0.9998268,0,0.3275903,0.0,1.0,0.0,0.0,0.46010200000000007,0.10296040000000001,1.0,0.9033590499999999
compsvu25,book (1),cube,0,0,0.14007270000000002,0,0.07160442,0.0,0.0,0.0,0.09933661,0.23691579999999998,0.339762,0.09933661,0.32773388999999997
compsvu25,book (1),book,0,0,0.6742020000000001,0,0.0,0.02916961,0.0,0.0,0.4499223,0.1493763,0.5523631999999999,0.4499223,0.40635302500000003
compsvu25,book (1),table,0,0,1.0,0,1.4960770000000002e-05,0.09009645,1.0,0.0,0.0036413979999999997,0.5693756999999999,0.07699222,1.0,0.736588075
compsvu25,cube,book (1),0,0,0.0,0,0.06631454,0.0,0.25,0.25,0.3031732,0.23691579999999998,0.09933661,0.339762,0.27666755
compsvu25,cube,book,0,0,0.02064156,0,0.0,0.25,0.0,0.125,0.9668709999999999,0.08764784,0.3570684,0.9947860000000001,0.757327
compsvu25,cube,table,0,0,1.0,0,0.0,0.25,0.75,0.0,0.03699373,0.43495249999999996,0.02251031,1.0,0.7856876500000001
compsvu25,book,book (1),0,0,0.0,0,0.0,0.0334039,0.4801223,0.0,0.3276865,0.1493763,0.4499223,0.5523631999999999,0.2958584825
compsvu25,book,cube,0,0,0.7797066999999999,0,0.0009920889,0.002822865,0.462009,0.0,0.2307321,0.08764784,0.9947860000000001,0.3570684,0.36345858000000003
compsvu25,book,table,0,0,1.0,0,0.0,0.1552576,0.9943542,0.0,0.005938631,0.4783354,0.0627133,1.0,0.7977521249999999
compsvu25,table,book (1),0,0,0.0,0,0.1451064,0.0,0.0,0.8066038000000001,5.5214269999999995e-05,0.5693756999999999,1.0,0.07699222,0.0001430030725
compsvu25,table,cube,0,0,0.0,0,0.203208,0.0,0.0,0.5613208000000001,0.0001837934,0.43495249999999996,1.0,0.02251031,0.0007421192225
compsvu25,table,book,0,0,0.0,0,0.1618786,0.0,0.0,0.8066038000000001,0.000123637,0.4783354,1.0,0.0627133,0.00078991825
compsvu25a,box,balloon,0,0,0.0,1,1.351183,0.0,0.0,1.0,0.0,96.19736,0.0,0.0,3.996714e-05
compsvu25a,box,table,0,0,0.0,0,0.201505,0.0,0.0,0.10344829999999999,0.0,2.457097,0.0,0.0,0.0305802975
compsvu25a,balloon,box,0,1,0.0,0,1.3647479999999999,0.0,1.0,0.0,0.0,96.19736,0.0,0.0,0.0
compsvu25a,balloon,table,0,0,0.0,0,0.4768075,0.0,1.0,0.0,0.0,96.36367,0.1898715,1.0,0.0
compsvu25a,table,box,0,1,0.0,0,0.201509,0.0,0.7704403000000001,0.0,0.0,2.457097,0.0,0.0,0.000604684825
compsvu25a,table,balloon,0,0,0.0,1,0.5045228,0.0,0.0,1.0,0.0,96.36367,1.0,0.09799208,5.175366250000001e-06
compsvu34,book (1),picture,0,0,1.0,0,0.0,0.3799106,0.9211950000000001,0.0,0.020277700000000003,0.05349042,0.44650329999999994,1.0,0.69941845
compsvu34,book (1),table,0,0,0.9997225000000001,0,0.03504747,0.0,1.0,0.0,0.0,0.4534902,0.08286154,1.0,0.9021396500000001
compsvu34,picture,book (1),0,0,0.0,0,0.1515256,0.0,0.0,0.4,0.01266706,0.05349042,1.0,0.44650329999999994,0.000179401325
compsvu34,picture,table,0,0,1.0,0,0.0,0.4,0.7,0.0,0.0046339779999999995,0.5062798,0.17396470000000003,1.0,0.8586068250000001
compsvu34,table,book (1),0,0,0.0,0,0.05635468,0.0,0.0,1.0,0.0,0.4534902,1.0,0.07776399,0.00010285087499999999
compsvu34,table,picture,0,0,0.0,0,0.0208503,0.0,0.0,0.8066038000000001,3.547219e-05,0.5062798,1.0,0.17396470000000003,0.00017477950000000002
