Annotation ID,Clean User ID,Task,Scene,Preposition,Prepositions,Figure,Ground,Time
56266adf-158f-4e6a-b106-0d1ac443ee9c,10,sv,compsvi46,,none;,ball,bowl,20190621-080652
33fbd57e-83c2-4859-bcc2-73ab537494af,10,sv,compsvi46,,on;on top of;,pencil,bowl,20190621-080657
8205c49a-c548-4b43-b492-edfa6876124f,12,sv,compsvi12,,in;inside;,pencil,cup,20190621-080607
1c2b1136-7d5a-4314-8ce8-2430f4b19cec,12,sv,compsvi12,,against;,cube,cup,20190621-080614
e7fea004-b538-4f21-b1c4-e42efa41966d,10,comp,compsvi14,over,,none,bowl,20190621-080622
df133b95-1100-4853-a717-a8da62e0d73e,11,sv,compsvo14v,,none;,jar,board,20190621-080626
293ba29d-22ef-413c-b772-a0d5af1c8516,10,comp,compsvi14,inside,,ball,bowl,20190621-080626
9e5f9b0a-ec25-406e-8cf4-c859918a5608,12,sv,compsvo18,,against;below;,box,table,20190621-080630
f85f3f7d-0b15-4871-a194-83a213a117b7,10,comp,compsvi14,below,,table,bowl,20190621-080633
5722e5f2-9d38-4ee1-948a-dfccbd505212,10,comp,compsvi14,in,,ball,bowl,20190621-080636
9f553a4a-2609-48d7-b7f3-b4f3fae59e9f,12,sv,compsvo18,,on;on top of;,book,table,20190621-080640
93ba244f-089f-4d61-94c5-1d4cbaa321b1,10,comp,compsvi14,under,,table,bowl,20190621-080640
262ce800-8a68-410d-965f-fed10b4288b0,12,sv,compsvu53,,under;below;,box,book,20190621-080658
511289f8-bb13-4e07-9e5b-5b3c3f2f9b19,10,comp,compsvo69a,above,,balloon,table,20190621-080608
e1578659-005a-4469-9826-2a4ccff76779,10,comp,compsvo69a,over,,none,table,20190621-080612
96863dc8-f9ae-425d-b77f-0373ac50765c,10,comp,compsvo69a,on top of,,none,table,20190621-080614
97f6df1c-cfa5-4601-90b0-2e152044ea91,10,comp,compsvo69a,against,,balloon,table,20190621-080616
420aaab6-1e3a-4df1-90f8-407f83e9423a,10,comp,compsvo69a,in,,none,table,20190621-080618
c03b9cd3-943b-40a8-b4a4-d13b3578de63,12,sv,compsvu53,,under;below;,table,book,20190621-080622
b72a9404-8cbf-454a-b36a-acd206cc2df2,10,comp,compsvu15,inside,,none,balloon,20190621-080628
141ca7fc-fffb-419b-99ff-adbf5a8c347e,10,comp,compsvu15,under,,book,balloon,20190621-080639
96a25b0d-d5a6-452e-974a-7dd1c8f50ca5,10,comp,compsvu15,over,,none,balloon,20190621-080641
91673345-8b40-4ab3-903d-6e62c18cfd4d,10,comp,compsvu15,in,,none,balloon,20190621-080643
ae14783d-9dfe-47fb-9fd0-380677e38728,10,comp,compsvu15,on,,none,balloon,20190621-080644
0a523fa9-d48c-4dbb-a4cb-7e7f1340c287,10,comp,compsvu63,over,,none,book,20190621-080650
b0e7823c-c8e8-4746-9fb5-ed3b122848f6,10,comp,compsvu63,on,,none,book,20190621-080652
0d54f5b1-001c-4f8a-bbfd-e96fd54ddc0f,10,comp,compsvu63,in,,none,book,20190621-080603
363ed813-8409-434d-a7fd-5bee95bbf205,10,comp,compsvu63,inside,,none,book,20190621-080604
1a8b36fe-461d-4a5a-bade-a4996be55901,10,comp,compsvu63,above,,none,book,20190621-080605
f0193392-9f3f-4665-8037-26da6d0016af,15,sv,compsvo78,,under;below;,box,table,20190621-090615
27f4caff-8569-4f39-8892-8d76df1b1ddd,15,sv,compsvo78,,against;,box (1),table,20190621-090632
a971d5c6-45b0-4bd5-99cb-4d7fdbc19d2b,11,sv,compsvo14v,,on;on top of;,book,board,20190621-090649
ac0d736a-a462-4c41-8950-a8128f852bee,15,sv,compsvu53,,over;below;,box,book,20190621-090651
9cee34f3-ecbc-4bb3-9723-9e85f9e405ef,11,sv,compsvi3,,against;on;,pencil,mug,20190621-090600
27c56854-082e-4686-80dc-88a09ed40be3,15,sv,compsvu53,,over;below;,table,book,20190621-090600
4a1a623a-f9f9-4d65-b6f1-137b29ef5222,15,sv,compsvo18,,against;,box,table,20190621-090616
36dcd449-f3b3-46fb-8fab-f51c2ac3219a,11,sv,compsvi3,,none;,pear,mug,20190621-090618
0d0c2554-a8af-4f3b-8263-f1ffe840347c,15,sv,compsvo18,,on;on top of;above;,book,table,20190621-090625
3134f561-f32e-4141-a934-25547273c555,15,sv,compsvu67,,under;below;,box,balloon,20190621-090633
3efa3cc1-2dfa-4950-a271-ca749a929637,11,comp,compsvi36,above,,none,mug,20190621-090642
29b9b74c-3bf5-469f-9ac2-25ddd645acf1,15,sv,compsvu67,,under;below;,table,balloon,20190621-090645
a5e24766-5e68-402b-aff8-9481f8392024,11,comp,compsvi36,below,,table,mug,20190621-090651
6c6905eb-34b8-4828-877a-e1d48b617919,11,comp,compsvi36,inside,,none,mug,20190621-090658
69e4e6a0-54b5-4640-b2c7-2eee667527a3,15,sv,compsvo17,,under;below;,box,table,20190621-090659
637051b5-05e8-415b-91a1-166d0653c1eb,11,comp,compsvi36,in,,none,mug,20190621-090600
f371dd62-fc1d-4c5f-9d48-3925de78d4d7,11,comp,compsvi36,against,,pencil,mug,20190621-090605
46e0a329-fdee-48c1-ba09-1676cda3559f,15,sv,compsvo17,,on;on top of;above;,book,table,20190621-090606
b403c9a8-fa62-4b9a-97fd-3d484ec88637,11,comp,compsvo67,inside,,none,table,20190621-090609
8ad6b08b-3c43-40d7-963c-26a66fd7b0af,11,comp,compsvo67,in,,none,table,20190621-090610
061fb2d3-d143-440e-be44-32a03f7a8552,11,comp,compsvo67,on top of,,none,table,20190621-090611
88faef81-feaa-4fb1-b0c3-9e7a161a08f9,11,comp,compsvo67,against,,none,table,20190621-090612
a360eaf1-e325-4cbf-97eb-1385c26c8e08,11,comp,compsvo67,above,,balloon,table,20190621-090615
fe6ac5c1-7b41-4d62-8a99-3a4489fcddf5,11,comp,compsvu15,against,,none,balloon,20190621-090618
d802aea6-de9b-43c0-aa8d-0d1b83b55cf6,11,comp,compsvu15,on top of,,none,balloon,20190621-090619
bd70ed5d-3930-4f9a-b085-ee77f25f5022,11,comp,compsvu15,inside,,none,balloon,20190621-090620
141778d3-6cbf-41d9-b3e5-7d489ebf173c,11,comp,compsvu15,over,,none,balloon,20190621-090621
26872b21-a0c5-4813-a44f-a65841a91c27,15,sv,compsvu67a,,none;,box,balloon,20190621-090621
348064ea-5c8a-4bca-a0e3-37573c0ac39f,11,comp,compsvu15,on,,none,balloon,20190621-090622
9b9bde1d-6a83-44ad-a422-e8a14671d876,11,comp,compsvi3,in,,none,mug,20190621-090628
0e851680-1b7e-484b-969d-ebd3d650008e,11,comp,compsvi3,above,,none,mug,20190621-090629
ec9f0654-49ba-4d60-9ab5-ff6aff212958,15,sv,compsvu67a,,below;,table,balloon,20190621-090628
6463bbc4-2470-4f1a-8686-4c6236c23732,11,comp,compsvi3,against,,pencil,mug,20190621-090632
1673c8e4-b02a-4419-a22b-c9cbe0c9a4b7,11,comp,compsvi3,inside,,none,mug,20190621-090634
034218a0-fe8b-4a0f-8f68-d1d16567bbff,11,comp,compsvi3,on top of,,none,mug,20190621-090636
0cb93595-9361-4e15-b676-ad9ef0bbb20f,15,sv,compsvu25a,,under;below;,box,balloon,20190621-090639
e7c8f296-310b-4ca1-a57f-34f998bca84d,11,comp,compsvi45,against,,pencil,mug,20190621-090641
f474baac-a0ff-4728-a7e3-bf81f5682177,11,comp,compsvi45,below,,table,mug,20190621-090643
7eee9ce7-6d38-4b83-a64f-b3c74726da6e,15,sv,compsvu25a,,under;below;,table,balloon,20190621-090646
7b1d3fe0-5d43-40d6-969f-5e74929279cb,11,comp,compsvi45,over,,cup,mug,20190621-090647
47f2be3b-12e2-43ab-aee4-4e9cab601493,11,comp,compsvi45,above,,none,mug,20190621-090649
926028ad-f6c1-4449-9a26-921abd1f5b0f,11,comp,compsvi45,under,,table,mug,20190621-090651
bf9b66e5-c2f7-4ce4-8cc4-57e0d583bc39,12,comp,compsvi16,on,,pencil,bowl,20190621-090652
c33f2d1e-ef5a-4604-94c2-57f904f8808f,11,comp,compsva34,over,,table,bin,20190621-090657
64d47193-7f54-4be2-ab71-b30ce93e492b,11,comp,compsva34,against,,none,bin,20190621-090600
c673685d-dc4a-40f8-b614-590f78c104dc,15,sv,compsvi15,,against;,pencil,box,20190621-090601
b9b1bc9c-b043-4dd5-891f-725b0508b32f,11,comp,compsva34,in,,none,bin,20190621-090604
faeacd69-1aa3-473b-9102-c094d2e75f5c,12,comp,compsvi16,under,,table,bowl,20190621-090606
12409f82-2d44-41bf-995a-86477781f8c0,15,sv,compsvi15,,in;inside;,pear,box,20190621-090607
4331a700-45a0-4e4d-8dd4-2dd2a2486bf7,11,comp,compsva34,on top of,,none,bin,20190621-090608
2be684da-2e6c-4bdc-8ab9-b62785eeb7b8,11,comp,compsva34,above,,table,bin,20190621-090611
950f20c9-0b9c-48cc-93f4-7d7d74d22b4c,12,comp,compsvi16,above,,pencil,bowl,20190621-090614
320566bd-4ac5-4b30-8043-dc10d0c48bff,15,sv,compsvi24a,,in;inside;,pear,cup,20190621-090616
4abd7ede-db8c-4cb7-8977-d63e4f9133fd,11,comp,compsvo24v,on top of,,none,board,20190621-090617
d5364b22-b142-4e70-8234-c9a7b90fa22b,11,comp,compsvo24v,over,,none,board,20190621-090618
5771d59b-6e95-444c-b707-fdb9a4b91688,11,comp,compsvo24v,in,,none,board,20190621-090619
8c5f496c-9ab3-457c-85a8-34ab1a23ed2a,11,comp,compsvo24v,on,,clock,board,20190621-090621
c3a7a4fa-6afd-4b74-9fb9-b08c85d16c2e,15,sv,compsvi24a,,against;,cube,cup,20190621-090621
448d7aa3-b9f8-4de4-8ec2-8d7f6eecb99e,11,comp,compsvo24v,above,,none,board,20190621-090622
e4b65888-7144-4c61-90c3-9a2f04d9ff91,11,comp,compsvo12,in,,none,table,20190621-090626
659e7562-32a9-4833-92c7-90d53870cad2,15,sv,compsvo79,,none;,box,table,20190621-090635
6b6ee403-e452-4479-954d-4cbe56e6ba86,15,sv,compsvo79,,under;below;,box (1),table,20190621-090643
eda9bc60-880f-4957-9a95-754575323242,11,comp,compsvo12,on top of,,book,table,20190621-090602
1f3f3c8c-0da0-4752-b68a-6a55e2ae6ae6,11,comp,compsvo12,on,,book,table,20190621-090605
039e6348-a195-43f0-a42d-9857ce4f37c4,11,comp,compsvo12,under,,box,table,20190621-090606
49530744-fc9a-46d4-b11f-872fd62ef78e,11,comp,compsvo12,inside,,none,table,20190621-090608
2be08e24-4261-4b57-a5bc-5139da1ac1f4,11,comp,compsvo68a,on,,balloon,table,20190621-090621
fcbdae96-7770-4d0c-bf6a-d392c8d6e610,11,comp,compsvo68a,inside,,none,table,20190621-090622
2c08f74c-4ba2-4cb6-902f-adfc07e05950,11,comp,compsvo68a,over,,balloon,table,20190621-090624
d54717c8-4b2b-4118-a601-53c4286199c8,15,comp,compsvu25a,on,,none,balloon,20190621-090625
56199eec-306c-444f-8543-c00be743b768,11,comp,compsvo68a,above,,balloon,table,20190621-090626
49ed4243-77b2-4b46-9429-ddd692e30df3,11,comp,compsvo68a,on top of,,none,table,20190621-090628
ffb98c37-65a6-4040-9690-e4c568491cff,15,comp,compsvu25a,below,,table,balloon,20190621-090630
51198824-96d2-4853-a377-204ce3728cef,11,comp,compsvu23,over,,none,book,20190621-090632
937613e5-2f59-4122-b5cd-8419f44396c5,15,comp,compsvu25a,over,,none,balloon,20190621-090632
c1cb14c8-0418-4622-8f60-c8e1b0b0ae60,11,comp,compsvu23,inside,,none,book,20190621-090634
89fc0ade-d89f-4a06-8676-1583ea2d3b0e,11,comp,compsvu23,on,,none,book,20190621-090635
c718f13c-f57d-4d0e-952d-9a7df4a0c7ee,15,comp,compsvu25a,on top of,,none,balloon,20190621-090635
8c846011-44dd-46a1-a956-70e007f6bac6,11,comp,compsvu23,on top of,,none,book,20190621-090636
d4fe3391-c836-4f93-8b86-9c1510d353c2,11,comp,compsvu23,above,,none,book,20190621-090636
5c1ad4a2-1bdc-4101-ae8c-afcaf083cad8,15,comp,compsvu25a,above,,none,balloon,20190621-090636
57b94c8a-f040-4591-92b6-bc706a7727fd,15,comp,compsvo14a,on,,box,table,20190621-090642
823c23e7-7229-4ed9-87fc-3f0fd0aa03ef,15,comp,compsvo14a,under,,none,table,20190621-090650
ec9da271-082f-4694-a8e8-15e087e8af66,15,comp,compsvo14a,above,,box,table,20190621-090653
be46328f-91d7-4d59-9949-f6c3060042cf,15,comp,compsvo14a,on top of,,box,table,20190621-090655
ca51865d-4b52-46b3-af68-2f8e3e9dbbeb,15,comp,compsvo14a,below,,none,table,20190621-090657
33c519fe-e7f0-4334-ac19-e1a26fc21da5,15,comp,compsva14,on top of,,book,box,20190621-090605
f89d0dc3-7421-4dac-a3cf-00f99823ba08,15,comp,compsva14,against,,none,box,20190621-090609
07932acf-347c-4d05-9194-2135dd483ef1,15,comp,compsva14,in,,none,box,20190621-090611
84bb64c8-5a32-4d12-b020-0a326099dd74,15,comp,compsva14,over,,book,box,20190621-090614
38e95194-a312-4c07-9043-6572e22621c0,15,comp,compsva14,inside,,none,box,20190621-090618
c0cb2ec0-ddfc-4ae3-b7b1-7510a1b23242,15,comp,compsvi16,on,,pencil,bowl,20190621-090624
7b448a2b-39d4-4c91-8e03-4d94d3b289f1,15,comp,compsvi16,below,,table,bowl,20190621-090627
590febe6-2804-4703-887f-270734f9d6f2,15,comp,compsvi16,under,,table,bowl,20190621-090629
719b5897-513a-41a5-abb4-58ef47b1935f,15,comp,compsvi16,on top of,,pencil,bowl,20190621-090632
155a720c-d8cd-44e2-9d5c-d23f9effb21d,15,comp,compsvi16,over,,none,bowl,20190621-090635
2d1ec1a6-1661-4c8d-a251-7a747dab5492,15,comp,compsvo68a,below,,none,table,20190621-090642
f2ef904a-9fbf-426e-8643-4f391c1892c5,15,comp,compsvo68a,under,,none,table,20190621-090644
d8cfd700-0298-4281-9810-65ccad3a8e63,15,comp,compsvo68a,against,,box,table,20190621-090647
b983cca7-7cc8-4556-b23c-5a73cdc6c10a,15,comp,compsvo68a,inside,,none,table,20190621-090649
b0f3ebf1-9057-488f-97af-e595cb6f5c82,15,comp,compsvo68a,in,,none,table,20190621-090650
07994971-893b-4182-bda6-985e5ddbaf1d,15,comp,compsvi23,under,,box (1),table,20190621-090654
f4c1a324-472b-485f-bf22-1e368aeccea1,15,comp,compsvi23,over,,none,table,20190621-090656
403ea0d9-72f6-448d-bbd5-74a2562f50de,15,comp,compsvi23,against,,box,table,20190621-090659
0a691b9b-b2f2-4425-9216-5321021825ba,15,comp,compsvi23,above,,none,table,20190621-090601
6ea51224-6b3e-4950-a278-d2d76762791d,15,comp,compsvi23,on top of,,none,table,20190621-090605
ff08f020-55cc-43a2-b8b5-1de99d00013b,15,comp,compsvu67a,on,,none,balloon,20190621-090610
3e07a48c-0771-48e4-a54d-7fba3d8bd101,15,comp,compsvu67a,on top of,,none,balloon,20190621-090613
737674e7-24d5-4d82-95a8-480dbe5b9b06,15,comp,compsvu67a,in,,none,balloon,20190621-090614
3e362f79-78a1-4a74-b955-02604f9bec05,15,comp,compsvu67a,inside,,none,balloon,20190621-090615
e9c87620-7ca1-42f0-bf2c-48addc5b66f8,15,comp,compsvu67a,below,,table,balloon,20190621-090617
baecd36b-e5ab-4d29-bf04-ace6c308e852,15,comp,compsvo27,inside,,box,table,20190621-090624
2c3e2464-f3e6-46ff-bc1d-6da969026478,15,comp,compsvo27,on,,book,table,20190621-090627
d24e1d2e-d4fc-43fd-9532-86e88ae3df4e,15,comp,compsvo27,above,,book,table,20190621-090630
b1667e29-4cd3-4863-88c7-6bf30b06c3ba,15,comp,compsvo27,in,,box,table,20190621-090633
d0698096-e195-4989-accc-b3113c9cef89,15,comp,compsvo27,against,,none,table,20190621-090635
393a7c5d-e718-4152-bd63-04129134d3b8,15,comp,compsvo89,against,,box,table,20190621-090641
56de8b3d-2213-4a69-a04b-c4c2fb746d9f,15,comp,compsvo89,on,,none,table,20190621-090643
5306088d-5ea5-43ed-9f70-a5e151f18a4f,15,comp,compsvo89,below,,none,table,20190621-090646
9f440f25-8e6b-4b54-86f4-af399dfcf44a,15,comp,compsvo89,in,,none,table,20190621-090649
9d9d52ef-21c8-4d30-8d3a-8d9b649fefa9,15,comp,compsvo89,under,,none,table,20190621-090651
89d37a89-364f-4269-9bef-655455bcd45a,15,comp,compsvo16,above,,balloon,table,20190621-090656
3c104b80-68c0-4969-8fce-44e2d39931d1,15,comp,compsvo16,over,,balloon,table,20190621-090658
17040a9c-c34b-42a6-b2a6-d1957ed59144,15,comp,compsvo16,on,,book,table,20190621-090600
2bc960fe-074f-401a-95b7-2b47b82f01be,15,comp,compsvo16,against,,none,table,20190621-090604
d1f88536-3cb9-4dbd-85c4-c7b7b79b91ad,15,comp,compsvo16,inside,,none,table,20190621-090605
a36575cb-3b43-4088-aef1-ca3887acac18,12,comp,compsvi16,on top of,,pencil,bowl,20190621-090615
bbee12c9-a0f8-4469-8fcf-89dc94593155,12,comp,compsvi16,over,,pencil,bowl,20190621-090619
25349d89-897a-4540-a97c-c0572039755d,12,comp,compsvi23,inside,,box,table,20190621-090632
15f0ff73-442e-4a9d-beeb-d395d13ab570,12,comp,compsvi23,under,,box (1),table,20190621-090641
030ca9ac-865e-4c2e-9932-a5c5cf4648f2,12,comp,compsvi23,on top of,,box,table,20190621-090650
8927e72c-1d7b-4ef2-bd7d-0a41473f697c,12,comp,compsvi23,below,,box (1),table,20190621-090600
a280cd2e-61af-4e00-8ed7-273bd2d57751,12,comp,compsvi23,above,,box,table,20190621-090614
793acb44-c828-4ed7-aa9c-90d23e5520b9,12,comp,compsva14,inside,,none,box,20190621-090627
6783ecc1-f9c9-4b38-8fa7-adce5cfffad6,12,comp,compsva14,on,,book,box,20190621-090631
120208d2-c519-4df0-bac0-1ca293607805,12,comp,compsva14,above,,book,box,20190621-090640
b27ed096-750c-44af-9ac5-56633468dc05,12,comp,compsva14,under,,none,box,20190621-090644
4c4f413d-5c0f-4e57-ba2a-eb6877b29e6c,12,comp,compsva14,in,,none,box,20190621-090650
b9702ba1-562f-4bff-b48b-e930643ec37b,12,comp,compsvo24,on,,book,table,20190621-090601
bd94d16a-e4dd-41cb-978d-de59f83825ac,12,comp,compsvo24,inside,,none,table,20190621-090604
dd8dbf65-99fd-4910-8ada-6d9ad0817ddf,12,comp,compsvo24,above,,pear,table,20190621-090610
3e680df3-9c01-454a-9c5b-2670f1ad4bf6,12,comp,compsvo24,in,,none,table,20190621-090637
a02b3ec7-de7b-4a06-ad7c-0b513897d141,12,comp,compsvo24,under,,none,table,20190621-090640
30cfadd7-6143-49d8-9013-8ea45f6d22e2,12,comp,compsvu23,on top of,,none,book,20190621-090650
8cc7270c-741e-4737-bdc8-f4e930ee8432,12,comp,compsvu23,over,,none,book,20190621-090653
35e28e36-31cf-44e6-8161-46434f9b8431,12,comp,compsvu23,above,,none,book,20190621-090655
3fca34fb-37df-4fc1-81e7-1b07c44f3b1a,12,comp,compsvu23,inside,,none,book,20190621-090657
f84f01fd-aab3-4c3a-9f33-188cd06363ed,12,comp,compsvu23,on,,none,book,20190621-090600
6aeedcbf-5df7-472a-a5fa-6d73be918ebc,12,comp,compsvo19,below,,box,table,20190621-090613
18bf6b93-cdbc-41f2-bde0-78ad0811255a,12,comp,compsvo19,in,,none,table,20190621-090617
2e475725-66dc-4da3-b65c-09eb954aa9ac,12,comp,compsvo19,on,,book,table,20190621-090619
1a7032ee-6962-440e-a75a-528c97296a5e,12,comp,compsvo19,under,,box,table,20190621-090625
86274e65-d078-4aaf-812e-f997d0d6c7ca,12,comp,compsvo19,above,,book,table,20190621-090627
5247012a-1785-4ff5-b9b7-d61c87f32cb5,12,comp,compsvo69a,inside,,none,table,20190621-090635
92adace7-b157-412b-aa2c-e09a4ef61b91,12,comp,compsvo69a,under,,box,table,20190621-090638
e225e39d-0882-486c-9502-b8f977fd8d59,12,comp,compsvo69a,on,,balloon,table,20190621-090646
26724975-c49c-439f-873e-60ebdebbdeda,12,comp,compsvo69a,over,,balloon,table,20190621-090648
73b023e2-b553-4987-a102-0fec4de9c600,12,comp,compsvo69a,below,,box,table,20190621-090650
da99ecb2-7647-4b0d-8dab-7ec2a60f1476,12,comp,compsvo28,in,,none,table,20190621-090656
4f832e04-8d6a-4fc3-83ad-812a0cb4fe73,12,comp,compsvo28,on top of,,book,table,20190621-090659
09f46c16-946c-47dd-a8d6-aaf11b6cc65c,12,comp,compsvo28,against,,box,table,20190621-090602
dbbe6e79-7fa8-4498-871e-1193bafe1bfa,12,comp,compsvo28,below,,box,table,20190621-090605
fbf7828b-db00-4dae-b280-acafce386a2a,12,comp,compsvo28,above,,book,table,20190621-090607
e6d7be7c-c907-45b1-92a1-3010add4d6e0,12,comp,compsvi24a,under,,table,cup,20190621-090615
d59de0d4-1e79-4340-8e48-283dc8481935,12,comp,compsvi24a,in,,pear,cup,20190621-090617
ac161119-536e-4ea8-b437-d2ece2b98095,12,comp,compsvi24a,over,,pear,cup,20190621-090619
06d9f95d-cf03-4cc3-88ed-65f3e51ad388,12,comp,compsvi24a,below,,table,cup,20190621-090622
d8386512-bf14-4160-a054-78438778f0d2,12,comp,compsvi24a,on top of,,pear,cup,20190621-090625
0df14b6f-c205-4145-a2be-ac5dcce15642,12,comp,compsvu67,in,,none,balloon,20190621-090629
31292eca-0497-4e5e-9198-d3d7958770dd,12,comp,compsvu67,above,,none,balloon,20190621-090634
016128ba-d4fb-4201-86af-888c41e70ba9,12,comp,compsvu67,inside,,none,balloon,20190621-090637
7cc510b9-e1ee-483b-b5ff-3ec273d3b891,12,comp,compsvu67,over,,none,balloon,20190621-090639
b91cbd79-804b-42bd-9cb9-d4ef3e1c7f83,12,comp,compsvu67,on top of,,none,balloon,20190621-090641
e75fbbdf-e6f9-491d-bc2b-478b3e32d448,16,sv,compsvo19,,none;,box,table,20190621-100649
2f3a4966-8943-4a43-9e7d-5228e1b93f4a,16,sv,compsvo19,,on;on top of;,book,table,20190621-100616
e11de254-d894-4b89-92f2-ece6df9d5645,16,sv,compsvi46,,none;,ball,bowl,20190621-100648
0d710217-bf86-4b5f-86f2-bf89b8b45f83,16,sv,compsvi46,,on;on top of;,pencil,bowl,20190621-100611
482eb11b-f769-4b5e-b8e1-acd677f35616,16,sv,compsvu67a,,below;,box,balloon,20190621-100646
fdc79a9d-30bb-40b7-85ae-1f4ee5d7dbf1,16,sv,compsvu67a,,below;,table,balloon,20190621-100603
446ec71c-5dfa-4e9e-b369-13fe3d451c50,16,sv,compsvu63,,below;,box,book,20190621-100639
db483b38-7b3f-4b82-b344-ce0b56cfd38f,16,sv,compsvu63,,under;below;,table,book,20190621-100658
bab41d45-b286-49b6-bf4a-8d17e1f9aad1,16,sv,compsva15,,above;,balloon,book,20190621-100623
8b497443-501b-4ae5-83e3-9f7352a6f2fe,16,sv,compsva15,,on;on top of;,pear,book,20190621-100653
a439b2c2-0ce0-460b-9489-8e8c9b5247a1,16,sv,compsvo12v,,on;on top of;,book,board,20190621-100617
6501a6c7-9d52-47b4-abf0-3fac85685ad8,16,sv,compsvo12v,,on;,clock,board,20190621-100649
3102d4fa-aec2-42d4-a03f-84133bc227b0,16,sv,compsvi36,,against;,pencil,mug,20190621-100606
66e73d5f-0fba-41f9-ae3f-8849e91d05ad,16,sv,compsvi36,,against;,pear,mug,20190621-100634
9eb88134-77ce-4a33-9aee-699d62e60f5f,16,sv,compsvi34,,on;on top of;,pencil (1),mug,20190621-100606
f8b33ec2-01dd-436b-9b60-f5d00c163359,16,sv,compsvi34,,against;,pencil,mug,20190621-100626
8a7f979b-e493-4136-9c24-bdfcc741dc25,17,sv,compsvo78,,against;,box,table,20190622-020646
a067202d-7463-44a8-a34d-73e1e0109ab1,17,sv,compsvo78,,under;below;,box (1),table,20190622-020612
c13c00a3-2229-4e35-9d50-828db558a99e,17,sv,compsva14,,on;on top of;,book,box,20190622-020636
32c02ba5-d83c-43c2-95c7-fc31a47319a3,17,sv,compsva14,,above;,table,box,20190622-020641
1e555cc4-4cbc-4ccd-80f8-ff580865e084,17,sv,compsva24,,on top of;,picture,bin,20190622-020630
df296798-3160-4f7c-974a-650a9d340442,17,sv,compsva24,,over;,table,bin,20190622-020628
9782312c-eebe-4456-bb8c-6e3e8b2193bd,17,sv,compsvu23,,under;,box,book,20190622-020626
d0d564fa-1495-4df7-bd68-f31d5360eeb1,17,sv,compsvu23,,none;,pear,book,20190622-020649
b7ee2123-d5d4-48b9-8f1d-18243b339d54,17,sv,compsva23,,above;,balloon,book,20190622-020610
4420aa98-aeb7-46d8-9297-a8bf56939ac9,17,sv,compsva23,,on top of;,box,book,20190622-020625
fcf50f8c-a962-4d83-8d9f-dddbc84099f8,17,sv,compsvo67,,under;,box,table,20190622-020658
46121dd3-e9ab-4cb4-8906-be52d4769598,17,sv,compsvo67,,above;,balloon,table,20190622-020649
cfed5ff1-6899-49e3-804b-25ff975067f7,17,sv,compsvu15,,below;,book,balloon,20190622-020600
6fd5f8d0-1cee-4d20-8363-7ec303b87fb8,17,sv,compsvu15,,below;,table,balloon,20190622-020610
ec6f1bd2-8055-47db-98fc-76f87c9ca16f,17,sv,compsvo24,,on;,pear,table,20190622-020626
88fa5a48-30d4-420c-93f8-1965ddb06318,17,sv,compsvo24,,on;,book,table,20190622-020636
a9726fec-0fbe-44d4-ae1c-7065ffef45be,17,sv,compsvi45,,against;,pencil,mug,20190622-020604
c8cad2c5-3a4e-441f-aa08-ed4dcc9179b6,17,sv,compsvi45,,none;,cup,mug,20190622-020622
dc7320d8-30a7-42d4-868b-353db034f9c2,17,sv,compsva15,,over;,balloon,book,20190622-020622
cb90c1b8-d361-4341-9727-3d6eef7be1dd,17,sv,compsva15,,on top of;,pear,book,20190622-020652
31b69c29-a02f-4308-8b33-585685991ea9,17,comp,compsva23,in,,none,book,20190622-020645
854628cf-150c-4381-94f8-0dd86253c458,17,comp,compsva23,on,,box,book,20190622-020651
